tick,agent_1,agent_2,agent_3,agent_4
22814,0.886,0.8326,0.9923,1.1683
22815,0.9016,0.89,0.9867,1.1184
22816,0.8929,0.6392,0.8831,1.2604
22817,0.8629,0.9566,0.9237,0.8891
22818,0.8869,0.957,0.7771,1.184
22819,0.7906,1.1122,0.7606,1.1184
22820,0.9627,1.1122,0.7829,1.0215
22821,0.9004,1.1122,0.6993,0.8903
22822,0.9038,0.9533,0.8952,0.8087
22823,0.9303,0.9478,0.815,1.1833
22824,0.6823,1.0412,0.9189,1.2142
22825,0.6628,1.0985,0.9567,1.0794
22826,1.0261,0.9558,0.8211,0.875
22827,0.9652,1.0045,1.0018,1.1982
22828,0.9625,1.1115,1.008,1.1517
22829,0.9647,0.9562,0.8594,0.9462
22830,0.9572,1.1489,0.9012,0.9951
22831,0.5548,1.1434,1.0207,1.2264
22832,1.0425,1.1266,0.9561,1.2264
22833,0.9501,1.0102,1.0095,1.191
22834,0.8421,1.1895,1.0239,0.824
22835,1.034,1.0012,1.0288,1.077
22836,0.9303,1.1349,0.8306,1.2237
22837,0.7911,1.1586,0.7674,1.1607
22838,1.0421,0.9677,0.9537,1.1752
22839,0.9319,1.0493,0.9254,1.1985
22840,0.861,0.9581,0.9131,1.0273
22841,0.7747,1.1434,0.7792,1.2065
22842,0.6672,0.9734,0.904,1.1914
22843,0.8644,1.0477,0.9144,0.9174
22844,0.85,1.0892,0.8985,1.113
22845,0.7202,1.1335,0.9198,1.113
22846,0.8362,1.1302,0.8223,0.9119
22847,1.0001,1.1353,0.7896,1.139
22848,0.7562,1.1353,0.9503,0.9498
22849,0.6196,1.134,0.7808,1.173
22850,0.883,0.8884,0.8779,1.1883
22851,0.9967,1.0967,0.8772,0.9903
22852,1.0387,1.1295,0.8634,1.2142
22853,1.036,0.9467,0.8824,0.8673
22854,0.8975,1.037,0.8683,1.0904
22855,0.9773,0.5284,0.9081,1.1799
22856,0.9542,0.9486,0.9704,1.1734
22857,0.5356,1.1114,0.8781,1.1973
22858,0.7851,1.1114,0.8734,1.2662
22859,0.962,1.0979,0.6613,1.2669
22860,0.9166,1.0775,0.901,1.0668
22861,0.9335,1.1348,0.9041,1.1693
22862,0.7082,1.0686,0.8402,1.0783
22863,1.0104,0.8367,0.7282,1.1381
22864,0.883,1.0466,0.5235,1.2054
22865,0.9695,0.7781,0.8329,1.2048
22866,0.7199,1.1304,0.839,1.0548
22867,0.6501,1.1473,0.6879,0.9751
22868,0.9577,1.0302,0.7521,1.1513
22869,1.0467,0.8557,0.9313,1.0759
22870,0.7986,1.1176,0.8396,1.1791
22871,0.8487,1.118,0.6734,1.1006
22872,0.8362,0.9148,0.9044,1.1158
22873,0.898,1.1184,1.009,0.9694
22874,0.8487,0.9601,0.9808,1.1777
22875,0.8468,1.0886,0.9654,1.1406
22876,0.7187,1.1263,0.9722,1.0591
22877,0.8876,0.7038,0.7597,1.0386
22878,0.8187,1.0917,1.0031,1.0654
22879,0.7639,1.1265,1.0225,0.978
22880,0.6817,1.1439,1.0571,0.8667
22881,0.8724,1.1439,1.1224,0.529
22882,1.0187,1.1439,1.122,0.7369
22883,1.0153,0.9534,0.9277,0.9003
22884,0.8075,1.1403,0.7958,0.8445
22885,0.9247,1.105,1.1398,0.7662
22886,0.759,1.0531,1.0766,0.7565
22887,0.5259,0.9669,0.9671,0.8453
22888,0.5186,0.9891,1.1855,0.9621
22889,0.0627,1.0135,1.1855,0.7898
22890,0.6735,0.935,1.19,1.0177
22891,0.6385,1.0724,0.9599,1.0047
22892,0.501,1.1236,1.1275,0.9062
22893,0.7479,1.0974,1.1188,0.781
22894,0.6373,0.8449,0.882,0.9059
22895,0.7592,1.0604,0.9998,0.8618
22896,0.8179,1.1307,1.1461,1.0428
22897,0.7556,1.1309,1.1461,1.0408
22898,0.8117,1.1054,1.1821,0.6743
22899,0.7925,1.1307,1.1768,0.998
22900,0.942,0.8274,0.7194,1.0147
22901,0.7792,0.9334,1.1248,1.0049
22902,0.8831,1.1282,1.1115,0.8849
22903,0.9565,1.072,1.1608,1.008
22904,0.9794,1.0578,1.0398,0.9369
22905,0.9514,0.8613,1.086,0.9265
22906,1.0055,0.8107,0.5641,0.9501
22907,1.0105,0.9753,0.9195,0.8604
22908,0.9441,1.091,0.8476,0.7559
22909,0.6448,1.0894,1.1691,0.9681
22910,0.9766,1.1148,1.169,0.9288
22911,0.8647,1.0772,1.1698,0.9991
22912,1.0248,1.06,0.8915,0.9759
22913,0.8691,0.9095,0.9847,0.805
22914,0.8368,0.9663,1.0819,0.9521
22915,0.9957,1.1445,0.9203,1.0095
22916,0.9474,1.0124,0.9738,1.0039
22917,1.0446,1.1439,1.1366,0.9424
22918,0.8847,0.9656,1.0731,0.813
22919,1.0277,1.1779,0.8054,0.8798
22920,0.9664,1.178,1.084,0.8251
22921,1.025,1.178,0.7462,0.968
22922,0.9896,1.178,1.0306,1.0308
22923,0.8377,1.178,0.8952,0.9364
22924,1.0405,1.1774,1.119,0.7167
22925,0.8829,0.8414,1.1232,0.7829
22926,1.005,1.1498,0.7993,0.8712
22927,0.9441,0.8408,0.7779,0.7337
22928,0.9641,0.9538,0.7363,0.8632
22929,1.0064,0.8525,0.9542,0.8674
22930,0.7613,1.1586,0.983,0.741
22931,0.9534,1.092,0.9807,0.7866
22932,0.7881,1.0914,1.2232,0.8749
22933,0.9213,1.0781,1.1835,0.8153
22934,0.8569,0.9959,1.1969,0.8623
22935,1.0252,1.0919,0.9575,0.9259
22936,0.8978,0.91,0.9834,1.0072
22937,1.0264,0.9271,1.1769,0.8966
22938,0.9253,1.042,1.1516,0.6589
22939,0.8992,1.0269,0.8447,0.8952
22940,0.8731,0.9656,1.1335,0.9749
22941,0.9837,0.8588,1.1409,0.9712
22942,0.882,1.1295,0.9406,0.9301
22943,0.9917,1.1342,1.0471,0.7081
22944,1.0087,1.1325,0.7451,0.8168
22945,1.0409,1.1128,1.1479,0.9196
22946,1.0248,1.0948,0.9491,0.8538
22947,0.832,1.1504,1.1332,0.9409
22948,1.0685,1.141,0.8801,0.7306
22949,1.0193,1.1469,1.1152,1.045
22950,1.0438,0.8914,1.1733,1.0344
22951,0.8759,0.9663,0.8916,1.0092
22952,0.8301,0.9843,1.0196,1.0094
22953,0.939,1.0578,1.1573,0.9938
22954,0.9355,0.7899,0.9636,0.7496
22955,0.8488,0.7876,0.9371,0.9695
22956,0.8707,0.867,1.1878,0.9372
22957,0.796,0.8973,1.1807,0.8699
22958,0.69,0.7506,1.1718,0.7863
22959,0.5887,0.8422,1.0747,0.7322
22960,0.6443,0.9694,1.1759,0.5816
22961,0.7135,1.0129,0.9545,0.4642
22962,0.9663,0.9655,1.1215,0.7451
22963,0.9362,0.7242,1.1215,0.773
22964,0.9195,1.0178,1.1215,0.7674
22965,0.8312,1.0153,0.9613,0.7624
22966,0.9704,1.031,1.0884,0.9486
22967,0.7662,1.0213,0.7609,0.9676
22968,1.0262,1.015,0.9739,0.8172
22969,0.8768,0.8915,0.943,0.8768
22970,1.0393,0.9109,0.6793,0.9171
22971,0.9925,0.9955,0.7285,0.8371
22972,1.0091,0.9364,0.8371,0.7835
22973,0.7773,1.0693,0.7646,0.7941
22974,1.0462,1.0792,0.9195,0.665
22975,1.031,1.122,1.2178,0.7425
22976,0.8788,1.1361,1.1051,0.9431
22977,0.9057,1.1361,0.9734,0.8616
22978,1.0416,1.1361,1.1969,0.7973
22979,1.0399,1.1556,1.2124,0.7971
22980,1.1003,1.1548,0.8084,0.5862
22981,0.916,1.1555,1.0337,0.7484
22982,0.7229,0.6923,0.9251,0.8647
22983,0.5487,0.9115,1.1755,0.9298
22984,0.7008,1.1474,1.1796,0.849
22985,0.543,0.9163,0.9934,0.8966
22986,0.6175,0.7973,1.1651,0.8778
22987,0.6915,1.1317,1.1554,0.9997
22988,0.7872,1.1367,1.1379,0.9263
22989,0.7752,0.9944,0.9884,0.9402
22990,0.8817,1.129,0.9929,0.9465
22991,0.9827,1.1187,1.1028,0.8912
22992,0.806,1.0815,0.9782,0.9166
22993,1.0029,0.9996,1.061,0.8941
22994,0.8719,1.0959,1.006,0.9184
22995,0.9462,1.0805,0.7905,0.6934
22996,0.9066,1.1569,0.9626,0.6825
22997,0.8906,1.15,1.0955,0.6605
22998,0.7882,0.8626,0.9811,0.8511
22999,0.8219,1.102,1.061,0.6942
23000,0.7718,1.0309,1.0344,0.8265
23001,0.7326,0.9474,0.8952,0.8009
23002,1.0121,1.0495,1.0268,1.0004
23003,0.8692,1.0741,1.1511,0.9323
23004,1.065,1.0645,1.1703,1.0379
23005,1.0466,0.7424,1.1671,1.0351
23006,1.0336,1.0786,1.0999,0.8885
23007,1.0121,0.9693,0.9449,0.9195
23008,0.977,0.71,1.1367,0.939
23009,0.7457,0.8255,1.1196,0.6154
23010,0.7709,1.0513,1.0921,0.8306
23011,0.739,1.2105,0.8191,0.8918
23012,0.6682,0.8081,1.1028,0.7572
23013,1.0322,1.1122,1.0978,0.9629
23014,0.9922,1.017,1.1017,0.9549
23015,0.938,1.1659,0.7787,0.8508
23016,1.0133,1.1436,1.1,0.7364
23017,0.9597,0.9719,0.7737,0.8475
23018,0.7542,1.0947,0.8714,0.9244
23019,0.9306,1.12,0.9471,0.6389
23020,1.0246,1.0334,1.0183,0.8354
23021,1.056,0.8125,1.1897,1.0052
23022,1.0039,0.9297,1.109,1.0605
23023,0.9779,1.1171,0.9904,0.9065
23024,1.0213,1.0426,0.9265,0.9532
23025,0.8929,1.152,0.8655,0.9259
23026,1.04,1.0564,0.9101,0.7326
23027,0.8828,1.1801,0.8182,0.9391
23028,1.0232,0.9456,0.9592,0.8023
23029,0.981,0.971,1.0355,0.8878
23030,0.8378,0.9131,1.1308,0.9604
23031,0.7877,1.1072,0.8049,0.9625
23032,0.9244,1.0728,0.6567,0.8665
23033,1.0365,0.9651,1.1286,0.2404
23034,1.0004,1.0729,1.106,0.9006
23035,0.7288,1.0883,1.1218,0.7997
23036,0.9666,1.0695,1.0733,0.9722
23037,0.9695,0.5472,1.1241,0.9418
23038,0.7753,0.8278,0.8371,0.9843
23039,1.0061,1.0968,1.1373,0.9678
23040,0.9837,0.7312,0.7584,0.9232
23041,0.8448,1.1436,0.9813,0.6496
23042,0.709,1.1436,0.8797,0.326
23043,0.8393,0.9802,1.1771,0.8241
23044,0.7483,1.1293,0.9924,1.0242
23045,0.7867,0.9399,1.1436,1.0296
23046,0.8232,1.1309,1.049,1.0305
23047,1.0248,0.9263,1.1567,1.0194
23048,0.8988,1.08,0.9639,1.0371
23049,1.0049,0.9422,1.1823,0.8011
23050,0.8646,1.0874,1.1885,1.0257
23051,0.5654,1.0866,1.1885,0.8547
23052,0.8525,1.0934,0.9904,1.0055
23053,0.844,0.9657,1.1641,0.9773
23054,0.8351,1.0949,0.93,0.9787
23055,0.7297,0.9736,1.1861,0.9224
23056,0.9858,1.1244,0.8912,0.8666
23057,0.8818,0.9696,0.8713,0.8207
23058,0.9302,1.1648,1.1912,0.7941
23059,1.0622,1.022,0.9805,0.8309
23060,0.9193,1.1231,1.1419,0.5357
23061,0.8067,1.1673,1.1427,0.7458
23062,1.0435,1.0152,1.115,0.953
23063,1.058,1.1235,1.0447,0.8694
23064,1.0198,1.0375,1.1085,0.8218
23065,0.9968,1.1232,0.8166,0.8719
23066,0.8945,0.9899,0.9284,0.8504
23067,1.0357,1.1198,1.1095,0.8407
23068,0.9898,1.1198,1.1029,0.867
23069,0.9856,1.1233,0.9876,0.9436
23070,0.8552,1.1206,1.0275,0.9424
23071,0.9324,1.1291,1.1329,0.9366
23072,0.9053,1.1291,1.1698,0.927
23073,1.0376,1.1291,1.1459,0.8217
23074,0.8915,0.9409,1.1318,1.0197
23075,0.9918,1.1552,1.1976,1.0412
23076,0.9243,0.9244,1.1979,1.0464
23077,0.9463,1.0765,1.1979,0.8206
23078,0.7353,1.1499,1.1979,0.6803
23079,0.9521,0.9041,1.1978,0.9156
23080,0.9528,0.6849,1.1558,0.7999
23081,0.911,0.8018,1.0367,0.7712
23082,0.9778,1.1072,1.0267,0.6708
23083,0.9534,1.0711,1.0771,0.8522
23084,0.7742,1.1044,0.8826,0.7095
23085,0.8575,0.6626,0.9308,0.8585
23086,0.8867,1.1026,1.1054,0.701
23087,1.0512,1.1026,1.043,0.5192
23088,0.8896,0.9189,1.105,0.8171
23089,0.7996,1.0286,0.9294,0.8108
23090,1.0726,0.8253,0.8293,0.6545
23091,0.9848,1.118,1.1086,0.8729
23092,0.841,1.1098,0.7391,0.964
23093,1.067,0.9558,0.9805,0.8852
23094,1.0364,1.0315,0.8907,0.6536
23095,1.0315,1.0115,0.9842,0.926
23096,1.0301,0.967,0.9948,0.5905
23097,1.0247,0.8559,1.199,0.7062
23098,0.967,0.9011,1.1257,0.8911
23099,0.7874,0.852,1.0815,0.8859
23100,0.8592,0.9485,1.1699,0.584
23101,0.9699,0.9355,1.1859,0.8564
23102,0.9712,0.7491,1.1615,0.9994
23103,0.9557,0.9048,1.1099,0.7894
23104,0.7284,1.1446,1.171,1.0062
23105,0.7971,1.1177,1.15,0.8935
23106,0.6805,1.0002,0.9514,0.8799
23107,0.7128,0.6978,1.1132,1.0447
23108,0.6436,0.8907,1.1213,0.9388
23109,0.2588,0.6004,1.0865,1.0733
23110,0.7255,0.9779,1.0428,1.0588
23111,0.6366,0.8221,1.0306,1.067
23112,0.8404,0.8416,0.8387,1.0235
23113,0.8091,0.9321,1.0513,1.055
23114,0.6242,0.7944,0.9417,1.0344
23115,0.7621,0.7416,0.8791,0.9079
23116,0.7346,0.8381,0.937,0.8505
23117,0.6031,0.9201,0.784,0.5255
23118,0.8277,0.7759,0.8437,0.5957
23119,0.7203,0.7377,1.0056,0.3007
23120,0.8514,0.7787,0.9993,0.7103
23121,0.8797,0.6988,1.1335,0.5993
23122,0.8788,0.7084,1.1335,0.6911
23123,0.7971,0.5593,1.1376,0.8871
23124,0.8507,0.7545,1.0884,0.7411
23125,0.566,0.7055,1.0844,0.7092
23126,0.7683,0.6381,0.8158,0.9316
23127,0.7385,0.7851,1.156,0.8662
23128,0.854,0.951,1.1566,1.0178
23129,0.8266,0.8315,1.1566,1.0149
23130,0.8515,0.8949,1.0134,0.9491
23131,0.8903,0.8172,0.9806,0.9081
23132,0.8757,0.9646,1.1908,0.875
23133,1.0353,0.9234,0.9148,0.9263
23134,0.7361,0.8931,1.1138,1.0203
23135,0.9007,0.772,1.19,1.0107
23136,1.0509,0.8229,1.2047,1.0185
23137,1.0672,0.7288,1.1799,0.7837
23138,0.7726,0.7728,0.9855,1.0017
23139,0.9594,0.7817,1.1426,1.0292
23140,0.9868,0.7954,0.9007,0.9752
23141,0.9586,0.9291,0.7676,0.7707
23142,0.9116,0.9346,1.1619,0.9171
23143,0.8766,0.9297,1.1275,0.8892
23144,0.6646,0.7831,1.1286,0.8953
23145,0.8662,0.9498,1.0942,0.7866
23146,0.883,1.1205,0.8035,0.7866
23147,0.8798,0.9677,0.9816,0.8186
23148,0.6128,1.1094,1.0926,0.39
23149,0.902,0.9529,1.1475,0.5548
23150,0.9614,1.109,0.945,0.6004
23151,0.6685,0.9704,1.1616,0.9794
23152,0.8573,1.0777,1.1138,0.741
23153,0.9597,1.0661,0.8714,0.9288
23154,0.9106,1.0777,1.1655,1.0029
23155,1.0255,0.9045,1.1764,0.822
23156,1.076,1.0191,1.1661,0.9785
23157,1.088,1.0727,1.1749,1.0216
23158,0.945,0.9165,0.8895,0.9026
23159,0.9728,1.0003,0.6343,0.9824
23160,0.9519,0.9694,0.8594,1.057
23161,0.9095,1.039,1.131,1.0521
23162,0.9255,0.8437,0.8771,1.0126
23163,0.8761,0.9428,1.0294,0.8977
23164,0.8376,1.0902,0.9562,1.0316
23165,1.0324,0.9664,0.977,1.0534
23166,1.0142,1.1623,1.1333,0.99
23167,0.9466,1.1623,0.9963,0.9086
23168,0.8808,1.1476,0.9627,0.9972
23169,0.8608,1.1174,1.1431,0.9123
23170,0.6433,1.1516,1.1293,0.466
23171,0.9325,0.7982,1.1209,0.8012
23172,0.7877,1.186,1.1293,0.5727
23173,1.0172,0.9808,1.0361,0.9648
23174,1.0188,0.9795,1.0723,0.8058
23175,1.0129,1.1334,0.7982,0.9323
23176,0.8194,1.1157,1.1027,0.728
23177,0.9422,1.0719,1.1536,0.8681
23178,0.6452,0.8605,1.1619,0.796
23179,0.8116,1.1099,1.143,0.7589
23180,1.0022,1.0239,0.9658,0.6751
23181,0.9997,0.8834,1.0303,0.9312
23182,0.933,1.0744,1.1034,0.7741
23183,0.9832,0.8467,0.9931,0.8123
23184,0.7498,1.0925,1.1717,1.0126
23185,0.9865,1.0842,0.973,0.9921
23186,0.9586,0.7993,1.112,0.8758
23187,0.814,0.941,1.1844,0.9572
23188,0.9707,1.0042,0.987,0.83
23189,0.9795,1.014,1.171,0.7209
23190,1.013,1.1305,1.0037,0.9135
23191,1.0079,1.0644,1.1666,0.9939
23192,0.9964,1.0703,1.1766,1.0385
23193,0.7497,0.9795,0.9805,1.0369
23194,1.017,1.0738,1.1131,1.0639
23195,0.939,1.0251,1.1058,0.872
23196,0.8034,1.0855,0.7722,1.042
23197,0.9145,1.104,0.8991,0.9803
23198,0.9074,1.0826,1.2679,0.9746
23199,0.911,1.0443,1.3038,0.9291
23200,0.7612,1.021,1.3038,0.9081
23201,0.7632,0.9642,0.6415,0.9157
23202,0.5659,0.8034,0.584,0.8439
23203,0.8718,0.9494,1.1936,0.7529
23204,0.7744,0.7293,0.7173,0.7665
23205,0.5901,1.002,1.0024,0.6325
23206,0.9855,1.0167,1.0363,0.6123
23207,0.7319,0.8778,1.0972,0.9724
23208,1.0692,0.9831,0.8903,0.959
23209,1.0363,1.0609,0.996,0.9486
23210,0.7973,1.1514,1.1203,0.9609
23211,1.0422,1.1014,1.1281,0.905
23212,0.9554,1.1014,1.1646,0.6888
23213,1.0902,0.7346,1.1252,0.6987
23214,1.0722,0.8445,1.1281,0.7976
23215,1.0549,1.1139,1.1651,0.7946
23216,1.0574,1.1139,1.1651,0.5476
23217,0.9432,1.0599,1.1268,0.6974
23218,0.9853,0.8025,1.1408,0.8686
23219,0.9972,0.7294,1.1333,0.7422
23220,0.828,0.9365,0.8096,0.8969
23221,0.8104,0.7796,1.0131,0.895
23222,0.9099,1.0157,1.13,1.0128
23223,0.826,1.0108,0.9679,0.9886
23224,0.6158,1.0642,0.8899,0.8922
23225,0.9518,1.0378,0.7949,1.0801
23226,0.5803,1.1052,0.9404,0.8747
23227,0.6958,1.1083,0.8347,1.0157
23228,0.8962,0.8693,1.0259,0.7778
23229,0.8308,1.065,0.819,0.8972
23230,0.8928,1.065,1.0176,0.8264
23231,0.8094,0.8366,1.1736,0.955
23232,0.8741,1.0636,1.0036,0.8407
23233,0.8303,1.0834,0.8818,1.0019
23234,1.0695,0.9391,1.1674,1.0
23235,1.0669,0.8912,0.9728,1.0016
23236,0.9518,1.0958,1.1589,0.8701
23237,1.0828,1.1181,1.1443,1.036
23238,1.0502,0.9137,0.7153,0.8881
23239,1.0318,1.154,1.0181,1.0622
23240,1.0467,1.1917,1.1629,1.0471
23241,1.0043,1.1917,1.1548,0.9099
23242,1.0509,1.218,1.1234,1.016
23243,0.9935,1.2058,1.1424,0.9814
23244,0.9874,1.1487,1.1366,0.9333
23245,0.9444,1.1487,1.1011,1.0198
23246,0.9297,0.6894,1.0375,0.9263
23247,0.9023,0.9469,0.9449,0.8877
23248,0.9535,0.8238,1.1559,0.7511
23249,0.7096,0.8551,1.1363,0.9742
23250,0.8047,0.9264,1.1642,0.9261
23251,0.7737,0.9018,1.0934,0.9129
23252,0.9299,0.7002,1.1501,0.5723
23253,0.6298,0.8245,1.1263,0.574
23254,1.0216,0.7204,0.9396,0.8303
23255,0.8678,0.8083,1.1105,0.9602
23256,1.0171,0.7461,1.1423,0.8001
23257,0.937,0.8378,1.1774,0.7604
23258,1.0089,0.7574,0.9418,0.995
23259,0.9968,0.8279,1.1431,1.0077
23260,0.9593,0.8465,1.1507,1.0186
23261,0.7922,0.7983,0.9949,0.8889
23262,0.9815,1.1164,0.9982,0.9096
23263,0.6553,1.1753,1.1658,1.0741
23264,0.9691,1.1753,1.02,0.903
23265,0.978,0.5876,1.1041,1.0794
23266,0.8268,1.1956,0.8633,1.028
23267,0.6772,1.1955,0.9146,1.0503
23268,0.886,1.1797,1.0132,0.9728
23269,0.9119,0.4279,0.9876,0.9555
23270,0.7194,1.0612,0.9625,1.0033
23271,0.9569,0.7959,0.9244,0.9977
23272,0.6872,0.5691,0.8908,0.847
23273,0.9433,0.9973,0.9996,0.9373
23274,0.9403,1.1159,0.9538,0.9146
23275,0.9187,1.0795,0.8048,0.7591
23276,0.6458,1.1239,1.0749,0.6228
23277,0.9953,1.1259,0.8674,0.7485
23278,0.8386,1.0711,0.9121,0.4396
23279,1.0872,0.8892,0.9662,0.8606
23280,1.0751,0.9804,1.126,0.8589
23281,1.0087,0.9789,1.0705,0.9613
23282,1.0006,0.9712,1.079,0.6852
23283,0.835,0.9125,0.7942,0.6391
23284,1.0318,0.9218,0.8199,0.933
23285,0.9089,0.8339,0.856,0.8151
23286,0.9788,0.7305,0.6466,0.8141
23287,0.9301,0.7307,0.9069,0.9396
23288,1.0582,0.6505,0.812,0.9424
23289,0.7186,0.7079,0.6861,1.0039
23290,0.9597,0.5896,0.6393,1.0085
23291,0.8029,0.7488,0.8499,1.0006
23292,1.0383,0.9301,1.0029,0.9513
23293,1.0445,1.1795,0.9506,0.8268
23294,1.0518,1.1844,0.917,0.8662
23295,1.0325,1.1844,0.9097,1.0374
23296,0.7937,1.0152,0.7071,0.7693
23297,1.0012,1.0156,0.9216,0.9146
23298,0.9652,1.0389,0.7096,0.9668
23299,0.7017,0.8817,0.8121,0.9587
23300,0.8687,0.9933,0.8147,0.9662
23301,1.0228,1.0617,1.0442,0.9544
23302,0.9552,1.0182,1.1206,0.7463
23303,0.814,1.1079,0.8965,0.8548
23304,0.8588,1.0727,0.7376,0.7955
23305,0.8749,1.0344,1.132,0.8024
23306,0.6026,1.0317,0.9704,0.585
23307,0.8935,1.1013,1.1276,0.9491
23308,0.7175,0.9524,1.0662,0.7408
23309,0.8812,0.8365,1.0515,0.8772
23310,0.8067,1.095,0.9802,0.8134
23311,0.5154,1.1211,0.8215,0.8142
23312,0.583,1.1211,1.0518,0.9224
23313,0.7627,1.0909,1.1465,0.9777
23314,0.5513,0.788,0.8895,0.9833
23315,0.8902,0.9434,1.0844,0.9759
23316,0.86,1.0761,1.0318,0.8774
23317,0.8905,0.9077,1.0654,0.901
23318,0.8879,0.8733,1.0104,0.8969
23319,0.8795,0.9074,0.8743,0.8903
23320,0.7049,1.1368,1.1535,0.769
23321,0.7491,1.0521,0.9228,0.3671
23322,0.9516,1.1188,1.1632,0.6143
23323,0.8487,1.0207,1.1632,0.4632
23324,0.9999,1.1326,1.1352,0.8248
23325,1.0958,0.9439,0.8279,0.9492
23326,0.9584,0.8728,0.8995,0.6817
23327,1.0632,1.0666,1.0227,0.8838
23328,1.0074,0.7618,1.0401,0.8738
23329,1.0921,1.0942,1.1335,0.8391
23330,0.8079,1.0505,1.1335,0.7269
23331,1.0334,1.0943,1.1335,0.7729
23332,0.9678,0.9575,1.0865,0.9231
23333,0.9291,1.1095,1.1139,0.8946
23334,0.8578,1.092,1.0918,1.0455
23335,0.8667,1.0301,1.031,1.0192
23336,0.9743,0.8461,0.81,0.9275
23337,0.9122,1.1419,0.8744,1.0318
23338,0.9697,1.0945,1.1005,0.9208
23339,1.0259,0.9193,0.6999,0.9919
23340,0.9851,0.9459,1.0,1.018
23341,0.7938,1.1647,1.1082,0.8677
23342,0.868,1.0947,0.8953,0.9279
23343,0.7887,1.23,0.777,0.9549
23344,0.5153,0.9226,0.7621,0.7012
23345,0.6863,1.2303,0.8292,0.9528
23346,0.5608,1.2303,0.7687,0.9186
23347,0.7483,0.9976,0.9057,0.8529
23348,0.7471,0.8783,0.842,1.027
23349,0.759,0.9552,0.7624,0.9083
23350,0.6464,0.8624,0.8658,0.8165
23351,0.6849,0.9647,0.8554,0.7514
23352,0.829,1.0362,0.9382,0.7901
23353,0.694,1.0138,0.9468,0.9451
23354,0.8584,1.0462,0.9354,0.7818
23355,0.9247,1.0668,0.8998,0.8681
23356,0.9231,1.0599,0.9857,0.9392
23357,0.9299,0.884,0.8835,0.9365
23358,0.9103,0.886,0.9745,0.9277
23359,0.9212,0.89,0.7116,0.9486
23360,0.8133,0.7375,0.8432,0.7464
23361,0.35,0.8296,1.0151,0.8994
23362,0.5217,0.8744,0.8905,0.8475
23363,0.4992,0.9424,1.0202,0.9782
23364,0.6412,1.0076,0.9132,0.8385
23365,0.6735,0.9345,0.9472,0.8168
23366,0.6965,1.013,0.9117,0.774
23367,0.7404,0.9378,0.8175,0.9044
23368,0.6132,0.9268,0.753,0.9109
23369,0.9275,0.7276,0.8795,0.9837
23370,0.6554,0.9376,0.7107,0.9733
23371,0.7247,0.8886,0.975,0.9835
23372,1.0622,1.031,1.1172,0.9644
23373,0.9209,1.1832,1.0193,0.7872
23374,1.1013,0.7375,0.9274,0.9974
23375,1.0236,0.9894,0.9569,0.8984
23376,0.9141,1.0917,1.1513,0.926
23377,0.9241,1.1534,1.1567,0.8995
23378,0.875,1.0692,1.0794,0.7615
23379,0.9124,0.9105,1.1813,0.4638
23380,0.9226,1.0697,1.1832,0.9097
23381,0.9512,0.8434,0.7099,1.0023
23382,0.9306,0.7148,0.8975,0.8041
23383,0.8603,0.7759,1.0667,0.8189
23384,0.9347,0.9112,1.1166,0.725
23385,0.796,0.8897,1.1525,0.7878
23386,0.9991,0.8939,0.5799,0.9569
23387,0.7017,0.7626,1.0481,0.8704
23388,0.7007,0.7871,0.8678,1.0227
23389,0.7076,0.7562,0.9665,0.8728
23390,0.4895,0.876,1.0154,0.8207
23391,0.7314,0.9836,1.1097,0.8706
23392,0.7939,0.8965,0.9286,1.0149
23393,0.852,1.1351,1.1122,0.8807
23394,0.8512,1.0139,0.983,1.0219
23395,0.8339,0.8785,0.7234,0.9776
23396,0.8052,1.0245,0.9839,0.994
23397,0.7122,1.1111,1.142,0.9394
23398,0.7415,1.0239,1.0777,0.7973
23399,1.0027,1.0712,1.1161,0.9121
23400,0.9364,1.036,0.873,0.8502
23401,1.0077,0.7396,0.9899,1.0014
23402,0.7361,1.1345,0.9758,0.9034
23403,0.9146,0.9446,0.9415,0.8391
23404,0.8075,1.1547,0.8462,0.6638
23405,0.7573,1.1549,0.782,0.6097
23406,0.7703,1.1543,0.5792,0.8453
23407,0.623,1.0176,0.9235,0.7817
23408,0.6563,1.1371,0.8491,0.9247
23409,0.5985,1.1509,0.8251,0.8976
23410,0.8567,0.9591,0.8303,0.8819
23411,0.9043,0.998,0.9393,0.8338
23412,0.6966,1.0871,0.8248,0.8857
23413,0.8032,0.8975,0.866,0.8235
23414,0.9607,0.8576,1.0061,0.9034
23415,0.853,1.0488,0.868,0.8484
23416,0.8947,0.9764,1.0085,0.6233
23417,0.8636,0.8594,0.8522,0.5958
23418,0.8449,0.7143,0.9893,0.5745
23419,0.7848,0.7546,1.0739,0.4699
23420,1.0312,0.7403,0.88,0.7264
23421,0.7971,0.7349,0.9303,0.703
23422,0.9638,0.6974,0.9734,0.6154
23423,0.9118,0.819,0.9542,0.4035
23424,0.6444,0.8762,0.8875,0.6377
23425,0.9093,1.0462,1.0412,0.9653
23426,1.0317,1.0115,0.9416,0.8105
23427,1.0826,0.9135,1.0417,0.8415
23428,0.952,0.7084,0.9845,1.0477
23429,0.8619,0.6478,1.0348,0.9269
23430,0.8449,0.6417,1.0209,0.8396
23431,0.8826,0.6353,1.0113,0.7376
23432,0.8897,0.5073,0.9866,0.7788
