tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6
21938,0.8825,0.6936,0.8348,0.9629,0.401,0.4579
21939,0.7334,0.6486,0.7239,1.1373,0.1345,0.318
21940,0.6678,0.6468,0.641,1.2209,0.0569,0.677
21941,1.0517,0.6277,0.7875,1.2209,0.0705,0.6947
21942,0.9119,0.6294,0.747,1.2209,0.4854,0.7169
21943,0.9126,0.606,0.6413,1.0973,0.3669,0.7079
21944,0.8878,0.5167,0.7538,1.051,0.277,0.6947
21945,0.8646,0.5739,0.6014,0.7264,0.0617,0.63
21946,0.609,0.5773,0.6965,1.2162,0.3223,0.6501
21947,0.9783,0.5078,0.5874,1.0142,0.4272,0.3464
21948,0.9806,0.5143,0.5983,1.1908,0.5812,0.6006
21949,0.9807,0.5048,0.5032,0.9967,0.5906,0.6941
21950,0.9975,0.6345,0.4299,1.2014,0.5984,0.5937
21951,1.0256,0.646,0.8731,1.1065,0.542,0.6377
21952,1.033,0.7654,1.0007,0.8292,0.2386,0.6832
21953,1.3175,0.7172,1.1293,1.0609,0.1049,0.4982
21954,1.0307,0.9626,1.0205,1.1872,0.417,0.5827
21955,1.1406,1.1335,0.6771,1.1255,0.3878,0.6366
21956,0.8889,0.9809,0.6784,1.0455,0.8459,0.6316
21957,0.6761,0.8451,0.8204,1.1397,0.627,0.7458
21958,0.5608,0.6944,1.0218,0.978,0.8965,0.6585
21959,0.7014,0.8556,0.8666,0.9973,1.0474,0.7382
21960,0.6725,0.8571,0.7797,0.7919,0.9506,0.6946
21961,0.5126,0.8509,0.7293,0.903,1.1605,0.7835
21962,0.5122,0.8583,0.6611,0.9273,0.9419,0.5266
21963,0.2565,0.7517,0.6269,0.8099,1.0316,0.5669
21964,0.6651,0.7248,0.7413,0.8942,1.0381,0.6606
21965,0.6787,0.6649,0.7702,0.7708,0.9598,0.632
21966,1.1328,0.9804,0.681,0.8459,0.9703,0.8157
21967,1.1987,0.8343,0.8117,0.8271,0.9766,0.8532
21968,1.1987,0.7915,0.7088,0.8347,0.9246,0.5955
21969,1.1987,0.7416,0.6785,0.8312,0.8935,0.4493
21970,1.2136,0.7601,0.6012,0.8729,0.8991,0.5864
21971,0.9713,0.7756,0.4377,0.7715,0.8957,0.5969
21972,1.2408,0.4896,0.5408,0.7188,0.9627,0.5831
21973,1.0956,0.6889,0.5481,0.8584,0.7903,0.6426
21974,0.969,0.6539,0.5384,0.8686,0.8048,0.6287
21975,0.8762,0.3881,0.7086,0.7731,0.8002,0.5716
21976,0.844,0.3352,0.6865,0.6187,1.1545,0.0221
21977,0.7271,0.4368,0.7084,0.9631,1.1575,0.6908
21978,0.4472,0.5024,0.5119,0.9278,1.1228,0.4315
21979,0.4803,0.4448,0.8171,1.2207,0.898,0.5347
21980,0.8873,0.6118,0.6518,1.0481,1.0312,0.8151
21981,0.8936,1.1277,0.8311,1.0418,1.1481,0.961
21982,0.9466,0.752,0.6721,0.8345,0.9211,1.013
21983,0.6511,1.23,0.883,0.9123,1.0927,0.963
21984,0.7067,1.23,0.8275,0.4558,0.914,1.0707
21985,0.9891,0.9245,0.7935,0.6434,1.1824,1.0791
21986,0.7114,1.1451,0.8211,0.5866,1.2015,1.0713
21987,1.0212,1.193,0.8095,0.7548,1.0662,1.0564
21988,0.9028,0.9831,0.7174,0.6211,1.1986,1.0225
21989,0.9289,1.1432,0.6421,0.6214,1.1987,0.9045
21990,1.0516,0.8578,0.4741,0.5763,0.7398,0.5431
21991,1.0063,0.9106,0.7093,0.4786,0.8927,0.6963
21992,0.7983,0.9106,0.7254,0.9388,0.998,0.7428
21993,1.0112,1.0919,0.7442,0.908,1.0988,0.8804
21994,1.0394,0.9489,0.5286,0.607,0.7587,0.6813
21995,1.0272,0.846,0.3591,1.0494,0.9853,0.5175
21996,0.9118,0.9333,0.5109,0.8388,1.1291,0.6215
21997,1.0347,0.902,0.6594,1.1866,0.9038,0.5731
21998,0.9972,0.7917,0.8397,1.1826,1.1497,0.5163
21999,1.0551,0.9739,0.7312,1.1957,0.9738,0.5862
22000,0.84,0.8155,0.4363,1.1947,0.7821,0.6107
22001,0.6892,0.6939,0.7078,1.0867,1.099,0.6046
22002,0.5742,0.7953,0.6005,0.9287,0.9972,0.4929
22003,0.7074,0.7933,0.5702,0.8939,1.009,0.5446
22004,0.7707,0.9152,0.7365,0.8113,1.1135,0.4543
22005,0.7783,0.9911,0.6368,0.5489,1.1138,0.577
22006,0.655,0.9705,0.7212,0.6053,0.7426,0.8297
22007,0.7473,0.9431,0.511,0.7868,1.1163,0.8252
22008,0.7398,0.6528,0.3343,0.8262,1.1163,0.8286
22009,0.7819,0.8458,0.6315,0.4367,1.1583,1.0066
22010,0.79,0.9229,0.5611,0.9552,1.143,1.0339
22011,0.6859,0.8865,0.5162,0.6471,0.8844,1.0125
22012,0.5865,0.9249,0.505,0.7962,1.1714,0.8202
22013,0.8341,0.914,0.4708,0.9332,1.1281,0.5452
22014,0.6724,0.5391,0.6078,0.6798,1.0464,0.8376
22015,0.8111,0.9742,0.8648,0.5059,0.8655,0.829
22016,0.9196,0.8242,0.7807,0.9508,0.8416,0.6996
22017,0.9154,0.9875,0.554,0.9977,1.0516,0.7915
22018,1.0071,0.8354,0.7792,0.9684,1.08,0.8573
22019,0.968,0.9213,0.6845,0.9842,0.7936,0.7354
22020,0.9449,0.8637,0.6647,0.755,1.0193,0.7364
22021,0.9499,0.7854,0.567,0.7667,1.0193,0.7488
22022,0.922,0.8355,0.615,0.9835,1.0153,0.5337
22023,0.8114,0.691,0.6266,0.9642,0.8525,0.6032
22024,0.9542,0.6972,0.6326,0.896,0.597,0.6336
22025,0.4611,0.7566,0.5682,1.0104,0.3741,0.6267
22026,0.901,0.7968,0.4596,0.8926,0.7724,0.6424
22027,0.9947,0.7168,0.3873,0.9445,0.7911,0.6843
22028,1.205,0.9062,0.5924,0.8671,0.9244,0.6593
22029,1.2057,0.5804,0.4849,0.7902,0.8788,0.6481
22030,1.1187,0.581,0.5014,0.7591,0.7419,0.6435
22031,0.9464,0.7829,0.625,0.7993,0.8465,0.6178
22032,1.1654,0.7366,0.6056,0.7648,0.8973,0.6264
22033,1.1654,0.5788,0.6648,0.5828,0.7887,0.6276
22034,1.1653,0.8218,0.6413,0.594,0.849,0.4052
22035,0.6653,0.7974,0.4512,0.4133,0.8694,0.0408
22036,1.1514,0.782,0.0437,0.5136,0.8497,0.0479
22037,0.9788,0.812,0.4643,0.6902,0.8473,0.0797
22038,1.0014,0.7054,0.4643,0.8226,0.8504,0.0168
22039,0.9998,0.7432,0.4208,0.8471,0.6311,0.0984
22040,0.9539,0.8486,0.6017,0.8086,0.779,0.0646
22041,0.8558,0.8543,0.5251,0.4836,0.7349,0.0665
22042,0.8829,0.7592,0.7115,0.9167,0.8123,0.0359
22043,1.0599,0.7753,0.7614,0.6382,0.8289,0.2042
22044,1.0481,0.6758,0.7194,0.79,0.7588,0.0642
22045,0.9312,0.7015,0.9048,0.9881,0.623,0.3079
22046,0.9861,0.822,0.6465,1.0188,0.8168,0.6828
22047,0.8193,0.8341,0.8648,0.9931,0.7073,0.7392
22048,0.9484,0.7898,0.7422,0.7495,0.7119,0.8046
22049,0.9021,0.6638,0.6591,0.7781,0.7787,0.9197
22050,0.7372,0.4894,0.6962,0.7477,0.799,0.9236
22051,0.7272,0.7159,0.6831,0.689,0.7345,0.931
22052,0.727,0.7482,0.6796,0.646,0.5353,0.9484
22053,0.5057,0.7324,0.6519,0.8827,0.5213,0.865
22054,0.2736,0.5621,0.5836,0.9498,0.468,0.9686
22055,0.2198,0.4646,0.6962,0.7924,0.4269,0.7822
22056,0.4242,0.4668,0.6997,0.9858,0.4539,0.8567
22057,0.2811,0.3299,0.7763,0.9697,0.4529,0.8709
22058,0.2456,0.304,0.7542,0.9868,0.352,0.7737
22059,0.4804,0.2506,0.6938,0.8292,0.5305,0.89
22060,0.1838,0.4039,0.7574,0.6616,0.5846,0.7032
22061,0.412,0.4238,0.8235,0.6625,0.5677,0.4782
22062,0.5642,0.4148,1.1028,0.8558,0.2697,0.4463
22063,0.5345,0.487,0.8271,0.9892,0.2381,0.4464
22064,0.5924,0.4816,0.9046,0.9691,0.3137,0.461
22065,0.6527,0.3317,0.8413,0.8928,0.2001,0.4971
22066,0.7936,0.5679,0.8605,0.8147,0.2541,0.5664
22067,0.8056,0.5741,0.7841,0.6889,0.2418,0.4988
22068,0.7648,0.582,0.7129,0.6584,0.2502,0.5335
22069,0.5968,0.4884,0.487,0.5376,0.2694,0.4394
22070,0.5604,0.4834,0.6741,0.8378,0.2796,0.6663
22071,0.7576,0.5904,0.7769,0.7464,0.096,0.27
22072,0.7478,0.7055,0.9424,0.6257,0.167,0.1863
22073,0.7428,0.5316,0.9534,0.7314,0.585,0.534
22074,0.7091,0.5734,0.7754,0.7396,0.6206,0.5577
22075,0.5934,0.6929,0.8954,0.6427,0.5969,0.3239
22076,0.5289,0.6827,0.5251,0.5571,0.5968,0.3021
22077,0.3671,0.6517,0.2303,0.4047,0.5955,0.7631
22078,0.4284,0.7044,0.6409,0.8269,0.5943,0.7758
22079,0.0914,0.7313,0.6175,0.8728,0.63,0.7832
22080,0.3158,0.5693,0.6426,0.7357,0.6385,0.7889
22081,0.5286,0.392,0.7843,0.8606,0.738,0.5817
22082,0.55,0.2572,0.9357,0.3733,0.7487,0.7172
22083,0.822,0.2557,0.931,0.8227,0.4726,0.6839
22084,0.7963,0.484,0.7341,0.8524,0.6785,0.8197
22085,0.6698,0.3777,0.9908,0.4409,0.4285,0.67
22086,0.8658,0.3655,0.775,0.6906,0.4578,0.8114
22087,0.8603,0.3759,0.8548,0.854,0.4435,0.7704
22088,0.8222,0.3271,1.0416,0.8949,0.4876,0.8186
22089,0.8403,0.3586,0.996,0.7432,0.4728,0.7283
22090,0.8483,0.296,1.0198,0.6886,0.2731,0.8211
22091,0.8687,0.3083,0.9099,0.7264,0.5025,0.6416
22092,0.5899,0.6758,0.8804,0.656,0.6724,0.468
22093,0.7008,0.6537,0.9029,0.475,0.6572,0.6697
22094,0.5176,0.6301,0.7691,0.3561,0.64,0.9095
22095,0.429,0.4875,0.8511,0.2785,0.6671,0.9336
22096,0.3738,0.5186,0.696,0.5326,0.6299,0.9389
22097,0.4757,0.5269,0.7926,0.5127,1.2078,0.9465
22098,0.4351,0.4358,0.6867,0.4162,1.231,0.9309
22099,0.4191,0.3953,0.7157,0.4594,1.2311,0.9407
22100,0.4887,0.475,0.6899,0.5668,1.2311,0.7656
22101,0.4953,0.5299,0.6905,0.5878,1.231,0.5878
22102,0.0376,0.5272,0.7363,0.5546,1.2424,0.7595
22103,0.1429,0.5216,0.4686,0.5207,0.7249,0.5473
22104,0.5749,0.5207,0.8378,0.3415,,0.1564
22105,0.6767,0.4416,0.8176,0.4078,,0.127
22106,0.5735,0.3902,0.6179,0.4111,,0.0157
22107,0.7067,0.2787,0.9104,0.448,0.0353,0.0713
22108,0.6727,0.3206,0.7438,0.3467,1.1081,0.1029
22109,0.4662,0.2818,0.8829,0.4102,1.1086,0.0393
22110,0.8112,0.2953,0.9009,0.4624,1.1086,0.0092
22111,0.6593,0.2966,0.7251,0.4214,1.1086,0.6545
22112,0.7457,0.3273,0.675,0.4443,0.5544,0.6686
22113,0.8945,0.2925,0.802,0.4722,1.1626,0.439
22114,1.0608,0.4878,0.7795,0.3473,0.7789,0.8563
22115,0.9574,0.2723,0.9443,0.3282,1.1012,0.8868
22116,0.9636,0.3755,0.9291,0.6738,0.8367,0.773
22117,0.955,0.5081,0.7798,0.6846,0.7169,0.6922
22118,0.8165,0.4888,0.7659,0.5314,0.5868,0.5974
22119,0.823,0.5683,0.7452,0.613,0.7496,0.3668
22120,0.6771,0.524,0.9687,1.1806,0.8811,0.6569
22121,0.9641,0.6123,1.0016,1.1942,0.8685,0.6737
22122,0.9579,0.5004,0.9442,0.7951,0.8849,0.6898
22123,0.9214,0.494,0.914,1.1299,0.8654,0.6672
22124,0.8178,0.5227,0.9246,0.9641,0.7008,0.0145
22125,0.6363,0.4614,0.9098,1.0313,0.7206,0.3268
22126,1.0307,0.6139,0.9071,1.2578,0.7185,0.0913
22127,1.1607,0.6137,0.7239,1.2578,0.7522,0.0515
22128,1.0992,0.6108,0.9729,1.2566,0.6003,0.034
22129,0.9767,0.5193,0.9461,1.2578,0.6025,0.0275
22130,0.8532,0.5383,0.9549,1.2495,0.7183,0.0284
22131,0.8018,0.4343,0.7739,0.9526,0.8095,0.0311
22132,0.8069,0.514,0.8086,1.0396,0.7077,0.13
22133,0.8112,0.478,0.609,1.1564,0.6532,0.0743
22134,0.7567,0.5118,0.442,1.177,0.698,0.0702
22135,0.6872,0.5067,0.5041,1.2246,0.7268,0.6879
22136,0.9013,0.5107,0.497,1.2237,0.5205,0.6693
22137,0.9409,0.4623,0.6014,1.1391,0.5226,0.6534
22138,0.8453,0.4469,0.4148,0.9913,0.5324,0.6485
22139,0.9054,0.4439,0.8412,0.9322,0.5122,0.6798
22140,0.9175,0.6011,1.1181,0.8698,0.525,0.1297
22141,0.7441,0.5004,0.6686,0.6417,0.5143,0.0212
22142,0.942,0.6884,0.8966,0.7747,0.5234,0.0462
22143,0.864,0.6178,1.1902,0.9677,0.5499,0.0131
22144,0.9231,0.6124,0.9659,0.7904,0.4147,0.0499
22145,0.9256,0.5949,0.9108,0.8013,0.6348,0.1348
22146,0.9256,0.4319,0.8764,0.9682,0.5403,0.0537
22147,0.9105,0.6005,1.1887,0.9991,0.7602,0.0577
22148,0.8597,0.6903,1.1417,1.0726,0.6639,0.0191
22149,0.6254,0.702,1.179,1.235,0.6629,0.1047
22150,0.9367,0.6755,1.1853,0.9294,0.5212,0.0566
22151,0.8116,0.6689,1.1504,1.2435,0.7318,0.0381
22152,0.9004,0.5722,1.0666,1.0577,0.7656,0.0308
22153,1.0439,0.5563,1.0006,0.8567,0.6679,0.6245
22154,1.0594,0.1006,1.1925,0.9338,0.6779,0.6621
22155,0.9019,0.0761,0.6975,0.7587,0.7679,0.6237
22156,0.951,0.0492,0.9052,0.7775,0.9727,0.6078
22157,0.8237,0.4845,0.9429,0.7465,0.7854,0.4184
22158,0.7363,0.3859,1.0352,0.6884,0.4738,0.9051
22159,0.8181,0.3123,0.9592,0.6354,0.6058,1.2176
22160,0.8508,0.5572,0.7223,0.843,0.5477,1.2176
22161,0.8288,0.6548,0.7731,0.8417,0.6538,1.2176
22162,0.6821,0.714,0.9972,0.7324,0.5985,1.2176
22163,0.7474,0.7099,1.0083,0.7245,0.6033,1.2176
22164,0.6948,0.5429,0.9891,0.7046,0.611,1.2176
22165,0.6811,0.6962,0.9058,0.6698,0.6348,1.2176
22166,0.7615,0.548,0.8645,0.613,0.5836,1.2176
22167,0.6533,0.4004,0.9029,0.5187,0.5878,1.2176
22168,0.7842,0.3784,0.8054,0.5067,0.5797,0.6262
22169,0.7848,0.364,0.8377,0.4846,0.598,0.0317
22170,0.7795,0.2707,0.8253,0.5385,0.5853,0.2292
22171,0.65,0.491,0.621,0.5897,0.4596,0.6011
22172,0.6756,0.6724,1.1171,0.4575,0.383,1.1187
22173,0.4761,0.5834,1.002,0.4627,0.5669,1.1189
22174,0.7158,0.7758,1.0022,0.6108,0.4529,1.1189
22175,0.6994,0.6469,0.2506,0.4582,0.4043,1.1189
22176,0.6937,0.5916,1.1753,0.6131,0.4497,1.1189
22177,0.6215,0.7145,1.0169,0.0217,0.4605,0.5594
22178,0.5009,0.5121,0.7993,0.0291,0.2689,0.9177
22179,0.7273,0.83,0.734,0.022,0.2841,0.5923
22180,0.7424,0.7664,0.8896,0.6394,0.2433,1.201
22181,0.6563,0.7619,0.8992,0.3078,0.2345,1.201
22182,0.7897,0.7469,0.6788,0.9452,0.527,1.201
22183,0.7156,0.6118,0.7624,1.2432,0.5621,1.201
22184,0.7039,0.4722,1.0191,1.0514,0.5804,1.201
22185,0.6728,0.734,0.918,0.869,0.5468,1.201
22186,0.5882,0.8143,0.9951,0.8261,0.3617,1.201
22187,0.5156,0.7861,0.9007,0.8267,0.2923,1.201
22188,0.5052,0.6622,0.9463,0.827,0.2455,1.201
22189,0.3911,0.729,0.815,0.6356,0.5207,0.8006
22190,0.3165,0.7361,0.639,0.6717,0.4449,1.156
22191,0.2519,0.8731,0.9106,0.5325,0.4647,1.1159
22192,0.429,0.9337,0.5977,0.9411,0.4209,0.5963
22193,0.4643,0.7867,0.7956,0.9275,0.4087,0.672
22194,0.3878,0.8507,0.9368,0.9275,0.3171,1.0676
22195,0.3518,0.9113,0.9056,0.7623,0.258,1.2515
22196,0.2528,0.93,0.8956,0.8189,0.2873,1.2515
22197,0.2133,0.8043,0.6236,0.839,0.353,1.2017
22198,0.2889,0.8296,0.9814,0.9124,0.3418,1.1967
22199,0.4042,0.6391,0.9854,1.1183,0.061,1.2514
22200,0.4783,0.8423,0.9614,1.1602,0.1823,1.2515
22201,0.5079,0.7053,0.8568,1.159,0.3409,1.2515
22202,0.4263,0.6281,0.7684,1.0409,0.3624,1.2515
22203,0.5995,0.8506,0.5103,0.7346,0.3639,1.2228
22204,0.4784,0.7215,0.7726,1.0296,0.302,1.2401
22205,0.5066,0.9016,0.7204,1.0142,0.4516,0.8248
22206,0.4806,0.8972,0.9279,1.01,0.4721,1.0057
22207,0.6367,0.864,0.7356,0.9263,0.3737,1.2515
22208,0.6021,1.1103,0.452,0.8637,0.3923,1.2515
22209,0.63,1.1101,0.7239,0.8745,0.408,1.3185
22210,0.5035,1.104,0.5746,0.716,0.6161,1.3185
22211,0.3833,0.9252,0.7568,0.6981,0.3427,1.3185
22212,0.3804,1.123,0.5707,0.5495,0.3533,1.3185
22213,0.4255,1.1999,0.5127,0.2764,0.212,1.3185
22214,0.4246,1.1909,0.8012,0.4945,0.5547,1.3185
22215,0.3668,1.1862,0.6558,0.356,0.6623,1.3185
22216,0.5615,1.0646,0.7083,0.4489,0.8385,1.3185
22217,0.5422,0.9837,0.6758,0.5522,0.8948,
22218,0.5475,0.9372,0.7289,0.6932,1.231,0.0535
22219,0.6213,0.9052,0.7245,0.8204,0.8143,0.2353
22220,0.3816,0.9199,0.7093,0.6216,1.0978,1.1312
22221,0.3829,0.8034,0.6873,0.7477,0.9826,1.0254
22222,0.6717,0.3975,0.6353,0.7053,1.183,0.7423
22223,0.6909,0.5243,0.7034,0.7306,1.183,1.1061
22224,0.6305,0.8756,0.7331,0.765,1.183,1.0097
22225,0.6983,0.898,0.7729,0.6769,1.1822,1.1471
22226,0.7903,0.5974,0.6867,0.696,1.0882,1.1011
22227,0.6126,0.6325,0.6337,0.7118,0.916,0.8413
22228,0.6807,0.5662,0.4921,0.5217,0.7765,1.1856
22229,0.6569,0.7975,0.7567,0.8287,0.8097,1.1856
22230,0.4073,0.7911,0.4294,0.8363,1.0936,0.9696
22231,0.819,0.769,0.4747,0.7489,1.0936,1.1324
22232,0.9282,0.649,0.5247,0.5816,1.0936,1.2043
22233,0.7554,0.664,0.511,0.8263,1.0936,1.2043
22234,0.749,0.6206,0.4877,0.7726,0.8917,0.91
22235,0.7591,0.7283,0.4781,0.5976,0.9243,1.1595
22236,0.7477,0.7211,0.3313,0.7762,0.7939,1.0919
22237,0.633,0.769,0.5464,0.7697,0.9817,0.9448
22238,0.7342,0.7783,0.5199,0.7321,0.9183,0.8891
22239,0.6858,0.618,0.5549,0.7996,1.0782,0.7623
22240,0.4962,0.827,0.5161,0.6496,0.9783,0.7454
22241,0.299,0.825,0.674,0.7163,0.9589,0.667
22242,0.4175,0.7652,0.5282,0.3787,1.0751,0.4581
22243,0.3664,0.9701,0.5242,0.375,1.081,0.6006
22244,0.3478,0.8646,0.6547,0.269,1.012,0.6043
22245,0.4488,0.7624,0.6634,0.343,1.0323,0.6116
22246,0.2077,0.7325,0.4579,0.5005,1.0798,0.5807
22247,0.4581,0.7482,0.9926,0.3744,0.8639,0.5795
22248,0.3456,0.8936,0.8281,0.5136,1.1121,0.6146
22249,0.6417,1.0499,0.6934,0.6423,1.0059,0.4308
22250,0.5939,1.0406,0.8372,0.577,0.897,0.7984
22251,0.6895,0.879,0.8068,0.5467,0.8723,0.7809
22252,0.4861,0.9632,0.7971,0.4145,0.8634,0.5805
22253,0.7044,1.077,0.7553,0.7107,0.8188,0.6026
22254,0.6916,1.0874,0.7723,0.4869,0.6232,0.9548
22255,0.456,0.8461,0.9379,0.6645,0.9527,0.9348
22256,0.541,0.9538,0.7588,0.6677,0.9559,0.9658
22257,0.7599,0.9619,0.9585,0.6854,0.9264,0.8797
22258,1.1696,0.9444,0.9292,0.6066,0.9266,1.2093
22259,1.0152,0.8046,0.6131,0.5759,0.9491,1.2093
22260,0.7085,0.7448,0.7592,0.5491,0.7933,1.2093
22261,0.8389,0.8682,0.8061,0.6127,0.9512,1.2093
22262,0.9087,0.9268,0.7394,0.3436,0.9517,1.2093
22263,0.9096,1.0531,0.8308,0.4163,0.8954,1.2093
22264,0.8366,1.0211,1.0215,0.4016,0.8986,1.1991
22265,0.7906,1.0891,1.1582,0.6718,0.7402,1.2502
22266,0.9295,0.9754,1.1202,0.7924,0.6904,1.2502
22267,0.7545,1.1503,0.9836,0.8127,0.7313,0.7866
22268,0.6475,1.1509,0.9076,0.7636,0.9211,0.8466
22269,0.6147,1.08,0.8226,0.9535,0.9346,0.8821
22270,0.6331,1.0645,0.8268,0.9559,0.9171,0.8606
22271,0.435,0.6509,0.8991,0.7603,0.8727,0.6341
22272,0.5961,1.0286,0.866,0.8116,0.8797,0.7686
22273,0.5804,1.0181,0.9273,1.0264,0.6654,0.879
22274,0.8288,1.0212,0.9232,0.9328,0.6933,0.8748
22275,0.6588,1.1136,0.8244,0.7675,0.7536,0.547
22276,0.6422,0.8684,0.8198,0.9642,0.7853,0.8825
22277,0.7661,0.7707,0.5489,0.9574,0.7747,0.9519
22278,0.6231,1.029,0.6276,0.9813,0.7774,0.7722
22279,0.8067,0.8055,0.8492,0.9183,0.7745,0.9553
22280,1.0121,1.04,0.9705,0.7062,0.7811,1.0393
22281,0.8815,1.0176,0.8857,0.5199,0.7764,0.8908
22282,1.0615,1.0027,0.7097,0.494,0.7941,0.9867
22283,1.064,1.0648,0.6863,0.5494,0.8039,1.1453
22284,1.0756,1.1699,0.4916,0.547,0.7523,1.1981
22285,0.928,1.1716,0.5801,0.5452,0.7602,1.2007
22286,1.0607,1.1073,0.7916,0.4248,0.4816,1.1712
22287,0.9449,0.9231,0.8509,0.8121,0.5683,1.1712
22288,1.0181,0.9517,0.9635,0.8396,0.7016,1.1712
22289,0.7142,0.9485,0.9587,0.6158,0.7674,1.1712
22290,0.7616,0.8646,0.6245,0.6223,0.8079,0.8523
22291,0.8098,1.0919,0.9419,1.0381,0.731,1.1567
22292,0.9278,0.9099,0.8108,0.8635,0.7016,1.1747
22293,0.9217,1.1045,0.7663,0.9009,0.5459,1.0351
22294,0.9353,0.8815,0.7571,1.0431,0.501,0.7896
22295,0.8469,1.1018,0.8186,1.0449,0.7517,1.1425
22296,0.8758,1.0413,0.9645,0.9821,0.557,0.9693
22297,0.8766,1.0441,0.9594,0.9983,0.6253,1.1372
22298,0.8436,0.9833,0.6908,0.8971,0.9131,1.1007
22299,0.5243,0.925,0.9627,0.935,0.8561,1.0907
22300,0.7111,0.7522,1.0016,1.0042,0.9143,0.8552
22301,0.9803,0.7802,0.9528,1.0059,0.8398,1.2027
22302,1.0703,0.9205,0.8979,1.1885,0.6203,0.9664
22303,1.0513,0.8798,0.7223,1.0284,0.5753,1.21
22304,1.0553,0.8799,0.6241,0.8161,0.4687,0.9736
22305,0.8903,0.8682,0.6094,0.903,0.5614,1.1448
22306,1.0671,0.88,0.6446,0.8103,0.7734,1.1018
22307,1.0677,0.8707,0.7444,0.7709,0.6775,1.0097
22308,1.0516,1.0066,0.7544,0.4959,0.7974,1.264
22309,0.9793,0.993,0.6455,0.6999,0.8504,1.2525
22310,0.9967,0.7863,0.5894,0.6086,0.7886,1.0137
22311,0.973,0.8994,0.5899,0.4737,0.6993,1.2409
22312,0.9662,0.7764,0.6752,0.3789,0.674,1.1601
22313,0.5908,0.8188,0.5936,0.3564,0.4447,1.2074
22314,0.7444,0.9312,0.4652,0.4264,0.3005,1.0722
22315,0.986,0.8698,0.753,0.4254,0.9896,1.1997
22316,0.9713,0.9867,0.6492,0.4335,1.0696,1.2005
22317,0.9203,0.9341,0.6599,0.4426,1.074,0.9805
22318,0.9165,1.0812,0.6665,0.3564,0.7161,0.7597
22319,0.9164,0.8652,0.6693,0.5003,1.0813,0.7416
22320,0.917,1.0544,0.6479,0.4199,0.9629,0.7142
22321,0.9205,1.0589,0.6585,0.4378,1.1173,0.6013
22322,0.8342,1.0577,0.5284,0.6642,1.1517,0.7605
22323,0.7751,0.8821,0.6765,0.6429,0.798,0.604
22324,0.526,1.0589,0.5408,0.6627,1.2035,0.6169
22325,0.5941,1.0157,0.9186,0.4978,1.1753,0.5957
22326,0.6818,0.8357,0.7895,0.5669,1.119,0.6384
22327,0.7067,0.7026,0.967,0.5859,1.1347,0.325
22328,0.9002,0.7578,0.9336,0.5955,1.0213,0.5022
22329,0.7698,0.654,0.8182,0.6053,1.1919,0.4241
22330,0.6764,0.6687,0.8476,0.5665,1.2034,0.3741
22331,0.6789,0.5109,0.8645,0.5117,1.2035,0.3478
22332,0.6118,0.8096,0.7128,0.5225,1.1243,0.3448
22333,0.8506,0.8078,0.7161,0.5096,0.6384,0.0703
22334,0.8552,0.6802,0.5312,0.3961,0.8163,0.0659
22335,1.0076,0.8593,0.4115,0.1514,0.6128,0.0656
22336,1.0041,0.8474,0.377,0.3211,0.3909,0.0414
22337,1.0424,0.8531,0.0478,0.3863,0.6291,0.0594
22338,1.0129,0.7086,0.0818,0.3057,0.6555,0.2854
22339,0.8291,0.793,0.0872,0.3294,0.5786,0.66
22340,0.852,0.7993,0.0935,0.3306,0.768,0.6484
22341,0.6904,1.0196,0.1692,0.3295,0.7656,0.5645
22342,0.7446,0.9633,0.5093,0.3293,0.7793,0.495
22343,0.8907,0.9201,0.8885,0.3502,0.6017,0.4347
22344,0.748,0.8768,0.8809,0.3176,0.5553,0.4336
22345,0.7741,0.7889,0.7976,0.2564,0.3922,0.4225
22346,0.8072,0.8356,0.7764,0.5142,0.7295,0.3036
22347,0.6291,0.7316,0.817,0.5068,0.7502,0.2689
22348,0.3929,0.8457,0.9951,0.5375,0.4688,0.3212
22349,0.2382,0.7061,0.9959,0.5301,0.0681,0.3147
22350,0.383,0.9523,0.9884,0.4576,0.4159,0.2913
22351,0.8153,0.8266,0.8231,0.5082,0.4105,0.2929
22352,0.8144,0.8655,0.6412,0.4971,0.3946,0.2854
22353,0.7239,1.0527,0.6537,0.4993,0.2936,0.3177
22354,0.8445,1.0019,0.8323,0.4686,0.521,0.3002
22355,0.8487,0.9866,0.8006,0.2656,0.6238,0.1292
22356,0.8086,0.8844,0.8849,0.3579,0.4652,0.3969
22357,0.7737,0.6371,0.9648,0.5666,0.4723,0.4735
22358,0.7227,0.4029,0.7348,0.5403,0.4,0.3711
22359,0.6951,0.5665,0.7149,0.3828,0.035,0.3299
22360,0.6645,0.5478,0.5684,0.3957,0.0557,0.3617
22361,0.5783,0.7598,0.6266,0.38,0.0938,0.3426
22362,0.5477,0.5801,0.8406,0.3512,0.097,0.3336
22363,0.4869,0.5438,0.7137,0.307,0.1107,0.3126
22364,0.3069,0.7404,0.8284,0.3018,0.0676,0.3512
22365,0.5251,0.6733,0.6955,0.3966,0.0696,0.2977
22366,0.5598,0.5758,0.7294,0.4734,0.0631,0.4776
22367,0.622,0.5694,0.7556,0.4812,0.2917,0.5097
22368,0.7941,0.6317,0.7342,0.3319,0.4199,0.4812
22369,0.9258,0.7666,0.6583,0.5521,0.4239,0.4883
