tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
27932,0.6315,0.7886,0.7353,0.4692,0.4985,0.3958,1.0917,1.1592
27933,0.5215,0.8226,0.7401,0.5646,0.6347,0.4057,0.7936,0.0001
27934,0.6408,0.8657,0.813,0.5601,0.8056,0.3019,0.9037,0.7991
27935,0.8093,0.709,0.8289,0.5456,0.9182,0.2715,0.7807,1.1672
27936,0.7643,0.7506,0.8384,0.4724,0.9158,0.2913,0.5266,1.2154
27937,0.6989,0.6081,0.4045,0.3982,0.9158,0.3755,0.5591,0.6806
27938,0.575,0.474,0.7638,0.4027,0.9065,0.3706,0.3863,0.3062
27939,0.459,0.4874,0.763,0.4105,0.6867,0.3419,0.3294,0.1081
27940,0.5342,0.5037,0.7686,0.3347,0.814,0.4204,0.2302,0.1694
27941,0.5712,0.5437,0.84,0.4676,0.7862,0.4087,0.1651,0.2673
27942,0.597,0.6422,0.6621,0.47,0.872,0.3163,0.066,
27943,0.5232,0.4929,0.3141,0.2332,0.8996,0.3117,0.091,0.0002
27944,0.5314,0.4333,0.2905,0.374,0.8942,0.271,0.0881,1.1592
27945,0.4704,0.5247,0.1048,0.3627,0.8199,0.5134,0.1144,1.1592
27946,0.4649,0.5415,0.488,0.3979,0.8792,0.5389,0.095,1.1592
27947,0.4285,0.4639,0.3996,0.365,0.884,0.4458,0.4654,1.1592
27948,0.3069,0.3277,0.5422,0.3513,0.8888,0.3617,0.4394,1.1592
27949,0.2959,0.3932,0.5782,0.3881,0.8963,0.2929,0.443,1.1592
27950,0.2672,0.4477,0.4993,0.3724,0.7574,0.3025,0.4378,1.1592
27951,0.1058,0.5044,0.4836,0.3454,0.8945,0.2876,0.4626,1.1592
27952,0.2046,0.4248,0.4556,0.3506,0.8504,0.2783,0.3391,1.1592
27953,0.5465,0.5148,0.6231,0.2621,0.901,0.3475,0.6222,1.1294
27954,0.3805,0.7799,0.6738,0.5421,0.9463,0.3301,0.5978,1.1473
27955,0.3161,0.7099,0.6299,0.5382,0.8,0.3243,0.7492,1.1592
27956,0.5356,0.8135,0.3468,0.5121,0.7709,0.2887,0.8357,1.1592
27957,0.308,0.8938,0.3649,0.3925,0.8373,0.2793,0.8535,1.1592
27958,0.3241,0.7146,0.4038,0.3747,0.803,0.1219,0.7667,1.1592
27959,0.7993,0.9279,0.4579,0.3912,0.8081,0.0993,0.6035,1.1592
27960,0.832,0.9115,0.4984,0.4036,0.6437,0.0986,0.4296,
27961,0.5872,0.7776,0.4621,0.3694,0.8569,0.015,0.3826,
27962,0.7976,0.6901,0.4523,0.4152,0.7774,0.0164,0.4299,
27963,0.7573,0.6983,0.3978,0.3849,0.6928,0.0232,0.3933,
27964,0.7222,0.7413,0.4012,0.2775,0.7403,0.0604,0.4395,
27965,0.578,0.5166,0.2369,0.3306,0.6221,0.0793,0.4289,
27966,0.791,0.6688,0.2065,0.3945,0.8901,0.0738,0.3954,
27967,0.6983,0.8585,0.2941,0.3293,0.8451,0.0637,0.3949,
27968,0.5556,0.8482,0.1886,0.4981,0.824,0.0658,0.2929,
27969,0.7847,0.7065,0.2514,0.5146,0.7064,0.0445,0.5533,
27970,0.8856,0.8002,0.5905,0.5297,0.704,0.3688,0.5895,0.0
27971,0.7948,1.0623,0.626,0.4748,0.6756,0.3849,0.5987,1.1592
27972,0.7682,0.7929,0.6189,0.2916,0.5586,0.3338,0.3846,1.1592
27973,0.6676,1.0488,0.6309,0.2388,0.7436,0.2512,0.075,1.1592
27974,0.7804,0.9348,0.5231,0.228,0.7419,0.2528,0.1249,1.1592
27975,0.832,0.8336,0.4162,0.2025,0.8655,0.3436,0.0589,1.1592
27976,0.8463,0.6133,0.518,0.2048,0.8548,0.2926,0.1258,1.1495
27977,0.7136,0.8309,0.5892,0.3293,0.8576,0.4875,0.0198,1.1531
27978,0.9086,0.8282,0.5589,0.352,1.0253,0.4844,0.0987,1.1573
27979,0.7282,0.5826,0.5478,0.3181,1.0281,0.5245,0.0256,1.1592
27980,0.8197,0.9377,0.541,0.5108,0.8421,0.3501,0.1418,0.9831
27981,0.7451,0.9394,0.5483,0.5395,0.0559,0.3507,0.0787,1.1325
27982,0.8405,0.7852,0.5185,0.307,0.1164,0.296,0.0749,0.9529
27983,0.7055,0.9428,0.4859,0.3728,0.0453,0.2952,0.3797,0.6897
27984,0.7493,0.7126,0.3256,0.2916,0.0143,0.3524,0.7119,1.1589
27985,0.7155,0.7583,0.2954,0.3991,0.0145,0.3294,0.712,1.1592
27986,0.6663,0.6519,0.2793,0.4762,0.0572,0.3095,0.7122,1.1592
27987,0.5815,0.4579,0.4669,0.4802,0.4751,0.2919,0.7128,1.1592
27988,0.4234,0.4337,0.4694,0.5102,0.3061,0.346,0.5551,1.1592
27989,0.2814,0.3723,0.4739,0.474,0.5384,0.2453,0.598,1.1592
27990,0.6879,0.1683,0.4003,0.4171,0.5628,0.267,0.629,1.1592
27991,0.7249,0.2526,0.327,0.4622,0.7294,0.6193,0.777,1.1592
27992,0.4522,0.6305,0.4002,0.4111,0.6953,0.5362,0.8381,
27993,0.4854,1.1371,0.433,0.3779,0.8112,0.6277,0.8349,
27994,0.7472,0.8375,0.4193,0.3409,0.8197,0.5444,0.8437,
27995,0.8702,1.0589,0.333,0.356,0.8119,0.451,0.6888,
27996,0.8308,1.2473,0.4412,0.4286,0.8119,0.4833,0.6551,
27997,0.7885,0.7831,0.4521,0.4432,0.8102,0.4651,0.8427,
27998,0.7545,1.2352,0.4869,0.3791,0.8125,0.1384,0.8982,
27999,0.7414,0.9919,0.4679,0.4606,0.6866,0.0675,0.7117,
28000,0.6799,1.2004,0.4464,0.4313,0.7713,0.1234,0.6429,
28001,0.6728,0.8622,0.3756,0.4918,0.9265,0.096,0.8729,
28002,0.6745,1.0797,0.3883,0.4897,0.9993,0.1064,0.8388,0.0005
28003,0.7152,1.0572,0.4106,0.4625,1.0017,0.3997,0.7366,1.1592
28004,0.6162,0.8855,0.3944,0.5456,1.0868,0.511,0.8011,1.1592
28005,0.4354,0.6899,0.3376,0.4548,1.0824,0.2932,0.8527,1.1592
28006,0.2948,0.9972,0.3393,0.5454,0.8749,0.5138,0.6794,1.1592
28007,0.3971,0.6369,0.3627,0.5505,0.6191,0.4989,0.6182,1.1592
28008,0.4764,0.7339,0.2556,0.5988,0.3489,0.6017,0.5285,1.1592
28009,0.4498,0.7822,0.2979,0.5771,0.9758,0.6101,0.5683,1.1592
28010,0.4805,0.8011,0.2817,0.5564,0.9792,0.3775,0.6499,1.1592
28011,0.4801,0.4805,0.0518,0.5463,0.6723,0.714,0.2808,1.1592
28012,0.3545,0.7953,0.2881,0.533,0.805,0.7057,0.6265,
28013,0.3816,0.83,0.2444,0.3648,0.9541,0.6974,0.6115,
28014,0.3796,0.664,0.4054,0.3983,0.8853,0.6946,0.1961,
28015,0.3689,0.7134,0.415,0.2773,0.9024,0.6,0.8185,
28016,0.355,0.8951,0.4226,0.1418,0.9076,0.3987,0.8455,
28017,0.3109,0.7021,0.4362,0.1063,0.8349,0.4706,0.8332,
28018,0.3525,0.701,0.4166,0.1175,0.8481,0.4758,0.8261,
28019,0.4529,0.8796,0.5183,0.0595,0.6447,0.489,0.8215,
28020,0.4188,0.8575,0.4934,0.0758,0.6654,0.7663,0.5592,
28021,0.4613,0.7058,0.3776,0.2873,0.4867,0.7063,0.6593,
28022,0.3261,0.5661,0.312,0.2074,0.4399,0.9241,0.6036,
28023,0.5194,0.611,0.4005,0.0845,0.3518,0.9068,0.4642,
28024,0.5239,0.7239,0.3218,0.3099,0.5465,0.9718,0.7589,
28025,0.5612,0.6906,0.3767,0.2747,0.5053,1.0059,0.679,
28026,0.5574,0.6923,0.3401,0.0953,0.5941,0.8009,0.5156,
28027,0.5195,0.7019,0.4086,0.0779,0.5686,0.8276,0.7795,
28028,0.4638,0.3471,0.361,0.1152,0.9033,0.6868,0.6824,
28029,0.4886,0.4649,0.6008,0.09,0.8426,0.8616,0.6964,0.0446
28030,0.4958,0.3763,0.6259,0.1449,0.727,0.8551,0.6067,1.202
28031,0.4792,0.4477,0.5278,0.4225,0.6126,0.8454,0.7215,0.8731
28032,0.4561,0.5292,0.7027,0.5233,0.6902,0.9179,0.7404,0.7232
28033,0.4353,0.3692,0.643,0.6768,0.7081,0.7093,0.7447,1.0048
28034,0.3233,0.505,0.6708,0.6692,0.71,0.6319,0.7602,1.1567
28035,0.4206,0.6604,0.6502,0.6712,0.5852,0.5873,0.729,1.0865
28036,0.3133,0.6283,0.5891,0.6463,0.8347,0.3922,0.7353,1.0962
28037,0.2468,0.6712,0.6355,0.6381,0.6968,0.9327,0.5494,1.0962
28038,0.3856,0.6827,0.5618,0.569,0.6679,0.8935,0.5962,1.0962
28039,0.3804,0.64,0.5804,0.6313,0.5655,0.8723,0.6989,1.0962
28040,0.4351,0.6149,0.5345,0.7604,0.5142,0.709,0.4124,1.0962
28041,0.4193,0.738,0.4972,0.4789,0.4673,0.9906,0.1946,1.0962
28042,0.3493,0.7719,0.4562,0.4939,0.7274,0.9142,0.5472,1.0962
28043,0.6106,0.6566,0.607,0.5307,0.6917,0.4899,0.3332,0.589
28044,0.6552,0.6865,0.6138,0.5259,0.6496,0.7845,0.4339,1.1661
28045,0.5509,0.6371,0.5678,0.4001,0.6953,0.9817,0.3988,0.7776
28046,0.5934,0.6004,0.5982,0.5108,0.7141,0.9281,0.3353,1.1519
28047,0.5558,0.677,0.6268,0.6231,0.5421,0.8317,0.3695,0.9804
28048,0.4371,0.509,0.6106,0.5216,0.4398,0.6501,0.3962,0.6883
28049,0.7162,0.713,0.6861,0.5963,0.4502,0.8577,0.4433,0.4168
28050,0.7284,0.5845,0.6584,0.5995,0.5842,0.4929,0.3952,0.8148
28051,0.6226,0.5875,0.585,0.3313,0.616,0.307,0.5575,0.825
28052,0.6767,0.575,0.6279,0.6639,0.5893,0.7058,0.5278,0.5541
28053,0.645,0.5044,0.6517,0.5304,0.5801,0.4505,0.5566,0.5689
28054,0.7005,0.647,0.7001,0.3057,0.5738,0.7252,0.6113,0.5495
28055,0.672,0.6089,0.6809,0.4406,0.5577,0.7903,0.4566,0.6309
28056,0.7254,0.6502,0.8848,0.4798,0.6131,0.4133,0.5037,0.6289
28057,0.7016,0.6117,0.8515,0.4807,0.5715,0.0975,0.3242,0.5538
28058,0.8801,0.4448,0.7597,0.4937,0.5994,0.562,0.3601,0.5683
28059,0.8456,0.5727,0.6012,0.7625,0.4055,0.5081,0.3395,0.5496
28060,0.7384,0.5211,0.7633,0.7561,0.2805,0.7147,0.3748,0.6308
28061,0.7756,0.6284,0.8762,0.6333,0.425,0.8765,0.3916,0.629
28062,0.8248,0.6059,0.9898,0.8151,0.6394,0.8929,0.4351,0.5538
28063,0.7118,0.4381,1.0151,0.8051,0.6663,0.8871,0.45,0.0398
28064,0.7881,0.589,0.9114,0.7408,0.5714,0.9111,0.3542,0.0742
28065,0.7603,0.588,0.9003,0.8537,0.5117,0.8759,0.3168,0.8272
28066,0.7659,0.5874,0.8869,0.6216,0.622,0.6236,0.559,0.8586
28067,0.7322,0.5583,0.7018,0.4261,0.2223,0.6922,0.4612,0.7834
28068,0.5927,0.5826,0.9689,0.6671,0.8328,0.7563,0.6596,1.0187
28069,0.5074,0.5681,0.9914,0.7212,0.8845,0.754,0.7062,1.5556
28070,0.5667,0.5944,0.9514,0.5859,0.9175,0.9438,0.5674,1.5556
28071,0.7895,0.559,0.9345,0.5877,0.6909,0.7938,0.5313,1.5556
28072,0.8822,0.4077,0.8302,0.7788,0.9545,0.9455,0.5316,1.3218
28073,0.737,0.3501,0.9081,0.7881,0.9374,0.848,0.5316,0.3368
28074,0.5517,0.515,1.1091,0.7832,0.829,0.9543,0.6543,0.7557
28075,0.8874,0.5476,1.2197,0.7872,0.9319,1.031,0.5986,0.9418
28076,0.7943,0.4102,1.0831,0.5759,0.8666,0.8961,0.5785,0.8082
28077,0.8196,0.2955,0.9345,0.8745,0.7846,0.6876,0.4011,1.3234
28078,0.7369,0.4269,0.9517,0.81,0.5723,0.8316,0.1729,1.3259
28079,0.6407,0.3862,1.1252,0.5944,0.8535,0.8509,0.058,0.8841
28080,0.6039,0.4488,0.9196,0.7287,0.6544,0.7072,0.0836,1.2959
28081,0.683,0.4729,0.7231,0.9708,0.6571,0.6676,0.2993,1.1661
28082,0.7305,0.4045,0.7848,0.8363,0.5041,0.6565,0.287,1.1661
28083,0.687,0.4895,0.5276,0.7832,0.6396,0.6337,0.1999,1.1631
28084,0.81,0.4968,0.4366,0.6805,0.6925,0.522,0.15,0.953
28085,0.7459,0.4854,0.6541,0.5951,0.8284,0.6967,0.1519,1.0078
28086,0.8251,0.5153,0.8026,0.58,0.6186,0.7459,0.2041,1.1642
28087,0.8083,0.4335,0.7985,0.5723,0.9476,0.549,0.1401,1.0831
28088,0.5954,0.3713,0.9157,0.4361,0.9215,0.7944,0.0577,0.6347
28089,0.4733,0.3948,0.926,0.6533,0.8705,0.8065,0.0711,1.0956
28090,0.7096,0.3456,0.7686,0.6043,0.8149,0.7258,0.0604,1.0962
28091,0.704,0.3733,0.9532,0.4946,0.4227,0.5904,0.1045,0.0004
28092,0.5126,0.4167,1.0135,0.4997,0.6052,0.7656,0.1167,1.5556
28093,0.6535,0.309,0.8511,0.4171,0.6244,0.7498,0.0555,1.5556
28094,0.5474,0.544,1.0291,0.2685,0.3746,0.7506,0.0877,1.5556
28095,0.6739,0.5483,0.9843,0.2542,0.4034,0.7318,0.1898,1.5556
28096,0.6818,0.5449,0.8123,0.2861,0.3797,0.6283,0.2794,1.4247
28097,0.729,0.4826,0.7638,0.382,0.4006,0.4527,0.3853,0.3093
28098,0.6235,0.3692,0.7037,0.329,0.3763,0.414,0.0995,0.846
28099,0.6713,0.4864,0.8118,0.4612,0.6021,0.4144,0.1181,0.6295
28100,0.7507,0.3864,0.848,0.4015,0.3715,0.4787,0.1032,0.074
28101,0.6916,0.426,0.589,0.2653,0.8193,0.2658,0.0941,0.058
28102,0.7283,0.305,0.6552,0.446,0.7907,0.6333,0.0543,0.1618
28103,0.6182,0.451,0.7092,0.4641,1.1627,0.7883,0.0833,0.1784
28104,0.5888,0.5423,0.8798,0.4226,0.7752,0.7077,0.0396,0.0758
28105,0.6811,0.5854,0.7811,0.3542,0.7719,0.5644,0.0451,0.064
28106,0.6398,0.5011,0.8815,0.4219,1.1681,0.3034,0.0609,0.14
28107,0.5646,0.5221,0.6442,0.3845,1.1694,0.285,0.093,0.0504
28108,0.57,0.4773,0.8445,0.4337,1.0875,0.429,0.0548,0.1127
28109,0.5602,0.4622,0.9495,0.5317,0.92,0.6474,0.0759,0.0964
28110,0.2872,0.3369,0.6968,0.465,0.8982,0.6693,0.0455,0.0453
28111,0.4452,0.4793,1.0312,0.4919,0.7586,0.6484,0.0892,0.132
28112,0.3439,0.4991,0.9604,0.403,0.7143,0.6928,0.0895,0.1077
28113,0.5106,0.5728,0.9129,0.6044,0.6436,0.5217,0.0404,0.1339
28114,0.5254,0.5896,0.9601,0.6103,0.6065,0.6479,0.0966,0.2071
28115,0.3005,0.588,0.7935,0.5164,0.8421,0.7358,0.0865,0.1271
28116,0.2311,0.5771,0.7686,0.5856,0.7822,0.5348,0.0829,0.1725
28117,0.4068,0.4791,0.7984,0.3523,0.5653,0.5371,0.0899,0.3943
28118,0.3428,0.3809,0.7832,0.2683,0.2983,0.4597,0.0699,0.119
28119,0.3542,0.509,0.8913,0.1061,0.3568,0.5582,0.121,0.2257
28120,0.2605,0.4862,0.9098,0.2997,0.7693,0.6942,0.0956,0.1964
28121,0.5408,0.4733,0.9398,0.3133,0.7982,0.6712,0.0526,0.0988
28122,0.5868,0.3949,0.7548,0.4107,0.7946,0.4717,0.4772,0.1321
28123,0.5932,0.2496,0.7949,0.4852,0.8009,0.4928,0.4478,0.0846
28124,0.4718,0.2901,0.8551,0.2657,0.5401,0.4608,0.4453,0.1269
28125,0.2642,0.2779,0.9718,0.2639,0.6494,0.4619,0.6381,0.1316
28126,0.4769,0.2869,0.846,0.2558,0.4703,0.455,0.5335,0.08
28127,0.4659,0.2815,0.7508,0.2209,0.6493,0.4593,0.4192,0.1135
28128,0.5665,0.2374,0.7229,0.639,0.6993,0.3654,0.7485,0.1038
28129,0.5221,0.4231,0.6061,0.5479,0.8056,0.2123,0.6662,0.0795
28130,0.5149,0.4292,0.445,0.5723,0.7034,0.5231,0.6548,0.1539
28131,0.5404,0.4201,0.4659,0.6846,0.8996,0.7629,0.6356,0.1048
28132,0.3713,0.4152,0.2848,0.7455,0.9257,0.5335,0.5913,0.0982
28133,0.3538,0.318,0.784,0.6886,0.9164,0.8513,0.652,0.1225
28134,0.3301,0.4428,0.7542,0.5645,0.8986,0.8333,0.4726,0.19
28135,0.3995,0.445,0.654,0.6483,0.9309,0.8371,0.56,0.3452
28136,0.793,0.4459,0.8013,0.643,0.7026,0.8347,0.5118,
28137,0.5964,0.5059,0.8806,0.719,0.7268,0.8612,0.7924,
28138,0.8935,0.344,0.8772,0.6004,0.6446,0.835,0.773,
28139,0.8766,0.2643,0.6112,0.508,0.8719,0.6219,0.7863,
28140,0.6777,0.2162,0.8678,0.6051,0.894,0.9543,0.4858,
28141,0.7133,0.213,0.8112,0.5442,0.7425,0.6842,0.4619,
28142,0.5227,0.049,0.8111,0.5744,0.8447,0.4559,0.4565,
28143,0.6487,0.0518,0.7828,0.5461,0.9379,0.507,0.1106,
28144,0.6754,0.0626,0.7946,0.5033,0.9296,0.8341,0.0951,
28145,0.6363,0.1853,0.7879,0.4902,0.8509,0.639,0.0805,
28146,0.6198,0.0565,0.7799,0.5928,0.8209,0.9269,0.1423,
28147,0.7214,0.1316,0.776,0.5734,0.9591,0.767,0.1222,
28148,0.5871,0.1919,0.7677,0.5792,0.9444,0.8475,0.1297,
28149,0.5553,0.2374,0.4983,0.5776,0.9572,0.8218,0.0477,
28150,0.6778,0.2471,0.4863,0.5745,0.7937,0.7058,0.0452,
28151,0.4915,0.2585,0.7007,0.4592,1.0172,0.7647,0.4969,
28152,0.6696,0.2177,0.4925,0.6837,0.9852,0.8268,0.4408,
28153,0.6479,0.3593,0.5534,0.7112,0.9577,0.7517,0.2646,0.1162
28154,0.6646,0.3856,0.5194,0.6898,0.7148,0.7003,0.6132,0.4851
28155,0.6488,0.4075,0.4536,0.5331,1.0066,0.6697,0.5745,1.2282
28156,0.6002,0.3729,0.4003,0.4723,0.9891,0.5619,0.5182,1.3105
28157,0.5498,0.3609,0.3744,0.3598,0.7886,0.4917,0.381,0.755
28158,0.5621,0.3199,0.6131,0.6619,1.168,0.6517,0.221,1.1531
28159,0.625,0.1965,0.4278,0.6696,1.1077,0.7383,0.0983,1.3106
28160,0.6453,0.1898,0.489,0.6988,0.6725,0.7351,0.1009,1.3106
28161,0.5294,0.1715,0.7019,0.5635,0.795,0.916,0.1127,0.7423
28162,0.7704,0.1861,0.6897,0.7565,0.9008,0.6701,0.1023,0.7092
28163,0.7631,0.1062,0.7018,0.751,1.0977,0.6815,0.1151,0.7365
28164,0.7582,0.0748,0.6874,0.6498,1.0416,0.7412,0.0738,0.6767
28165,0.8862,0.1046,0.707,0.4926,1.0453,0.6067,0.1283,0.6836
28166,0.7547,0.123,0.6215,0.8317,1.0466,0.6969,0.2094,0.6762
28167,0.974,0.1753,0.6348,0.8036,1.047,0.8472,0.3796,0.4492
28168,0.8765,0.196,0.5414,0.8037,1.047,0.8213,0.365,0.8854
28169,0.7751,0.1994,0.5435,0.6262,0.8376,0.7927,0.3229,0.5662
28170,0.793,0.1919,0.7168,0.6461,0.8711,0.905,0.3555,0.6067
28171,0.7772,0.1745,0.7621,0.6853,0.8319,0.9591,0.3676,0.3107
28172,0.7665,0.1761,0.7128,0.834,0.9723,0.8628,0.3728,0.5346
28173,0.6737,0.2377,0.8088,0.8051,0.947,1.0543,0.3106,0.6091
28174,0.8327,0.2142,0.8802,0.618,0.7184,0.9978,0.287,0.6259
28175,0.7549,0.2214,0.8197,0.9135,0.9213,0.7788,0.3951,0.72
28176,0.7931,0.2161,0.8366,0.9101,0.872,0.7871,0.4404,1.0866
28177,0.5764,0.2315,0.7784,0.8769,0.7082,0.8627,0.5155,1.1586
28178,0.5834,0.2412,0.688,0.9051,0.7941,0.8159,0.458,1.1586
28179,0.6689,0.3995,0.6898,0.6652,0.7181,0.7353,0.4747,0.5961
28180,0.7971,0.365,0.7805,0.9625,0.675,0.6907,0.4078,0.9215
28181,0.6949,0.4387,0.4082,0.8184,0.6645,0.7106,0.4311,0.8173
28182,0.7478,0.5047,0.3415,0.6034,0.6621,0.6943,0.4265,0.83
28183,0.753,0.4444,0.5817,0.4621,0.6263,0.6993,0.4939,0.8848
28184,0.7612,0.3386,0.5581,0.5031,0.5381,0.4766,0.5985,1.2394
28185,0.7812,0.3618,0.6133,0.4692,0.5045,0.6139,0.7789,0.8417
28186,0.8163,0.1383,0.4342,0.4725,0.4003,0.6228,0.7974,1.2319
28187,0.8241,0.2218,0.3355,0.4754,0.3144,0.79,0.5086,1.3493
28188,0.8112,0.2248,0.3761,0.7695,0.2786,0.9167,0.3872,1.0871
28189,0.8412,0.4345,0.38,0.822,0.3515,0.8164,0.9089,0.9772
28190,0.8828,0.4217,0.225,0.8627,0.4192,0.8444,0.9368,1.2813
28191,0.8866,0.4394,0.2304,0.7786,0.358,0.75,0.8096,1.1242
28192,0.8726,0.4179,0.7264,0.5338,0.3007,0.5262,0.6264,1.2802
28193,0.7941,0.262,0.7513,0.7196,0.0508,0.3845,0.7103,1.0932
28194,0.7797,0.2387,0.7369,0.6372,0.076,0.4182,0.7445,1.249
28195,0.6312,0.4126,0.7367,0.1703,0.0484,0.4002,0.723,1.3259
28196,0.9621,0.3637,0.7296,0.0086,0.0495,0.4105,0.7408,1.0962
28197,0.8745,0.5261,0.6237,0.0865,0.0757,0.5468,0.7253,1.0752
28198,0.9467,0.3694,0.8509,0.1167,0.0423,0.6333,0.7289,
28199,0.9282,0.5596,0.8374,0.3227,0.0856,0.4787,0.754,
28200,0.7745,0.4948,0.5469,0.6104,0.0962,0.613,0.8843,
28201,0.9482,0.56,0.5209,0.6159,0.1513,0.4646,0.8132,
28202,0.9565,0.5866,0.6168,0.4964,0.0462,0.6525,0.7875,
28203,0.9635,0.4936,0.5812,0.4964,0.0982,0.5663,0.827,
28204,0.9511,0.6158,0.5266,0.6076,0.3103,0.5086,0.6546,
28205,0.9211,0.3962,0.5282,0.379,0.283,0.4541,0.0431,0.0014
28206,0.8069,0.5208,0.4161,0.5871,0.3064,0.4767,0.0213,0.6106
28207,0.8719,0.1926,0.2444,0.7216,0.3298,0.5204,0.028,1.3883
28208,0.8763,0.0755,0.4072,0.7029,0.2913,0.4454,0.0209,1.3883
28209,0.7699,0.4012,0.407,0.5673,0.3455,0.4392,0.0862,0.7834
28210,0.7747,0.4098,0.3566,0.6353,0.3459,0.277,0.276,0.7696
28211,0.7697,0.371,0.5602,0.5681,0.3579,0.3551,0.1591,0.6115
28212,0.6953,0.3653,0.5722,0.5421,0.3895,0.4197,0.4857,0.5827
28213,0.4283,0.3517,0.575,0.6166,0.3131,0.4279,0.8587,0.6004
28214,0.3954,0.5125,0.5038,0.5313,0.4633,0.4901,0.6384,0.612
28215,0.4973,0.3354,0.4333,0.4421,0.4368,0.336,0.7333,0.5706
28216,0.3446,0.5391,0.425,0.4287,0.3147,0.4692,0.9889,0.5856
28217,0.626,0.5768,0.543,0.427,0.2796,0.454,0.9737,0.5993
28218,0.8363,0.4596,0.4251,0.4583,0.3222,0.4426,0.9634,0.5835
28219,0.8354,0.5786,0.474,0.4473,0.2483,0.3076,0.9828,0.6034
28220,0.8736,0.5455,0.5247,0.5361,0.3359,0.2662,1.1937,0.5801
28221,0.8928,0.3856,0.4755,0.5298,0.4191,0.4336,1.1937,0.5893
28222,0.8017,0.1088,0.5171,0.4191,0.4011,0.5943,1.1898,0.6275
28223,0.8198,0.0288,0.3726,0.3929,0.4342,0.6126,1.1936,0.5646
28224,0.8873,0.0137,0.4,0.3619,0.4672,0.6482,1.1937,0.5835
28225,0.8533,0.0786,0.4023,0.6192,0.4324,0.528,1.0867,0.5658
28226,0.8327,0.4741,0.449,0.7555,0.3102,0.4617,0.809,0.0489
28227,0.7957,0.3972,0.3906,0.733,0.525,0.3448,0.9574,0.0526
28228,0.7945,0.7904,0.4618,0.6412,0.5381,0.3758,0.8635,0.0646
28229,0.7135,0.6662,0.5696,0.6791,0.462,0.1907,0.8144,0.1493
28230,0.7163,0.6504,0.5714,0.5136,0.4673,0.2696,0.8646,0.0986
28231,0.5453,0.7612,0.4625,0.6434,0.4778,0.2856,0.6808,0.1779
28232,0.8396,0.5917,0.5643,0.6237,0.4862,0.3107,0.502,0.0701
28233,0.7252,0.8621,0.5227,0.7885,0.5038,0.2159,0.3923,0.0754
28234,0.6942,0.8623,0.7063,0.6048,0.2486,0.1995,0.3709,0.1355
28235,0.4618,0.6796,0.7189,0.3485,0.2655,0.112,0.3234,0.1021
28236,0.7381,0.7468,0.7031,0.1522,0.258,0.251,0.3489,0.0143
28237,0.7525,0.7788,0.7131,0.0968,0.2856,0.441,0.1697,0.6024
28238,0.7863,0.6137,0.6912,0.158,0.2938,0.5008,0.5055,0.6252
28239,0.7458,0.4364,0.5715,0.1387,0.3668,0.4037,0.5254,0.6031
28240,0.7431,0.3593,0.4246,0.059,0.2769,0.3969,0.5479,0.6619
28241,0.8853,0.5706,0.4493,0.0858,0.2667,0.4408,0.5234,0.6248
28242,0.8298,0.6219,0.432,0.0553,0.0479,0.4144,0.5304,0.6562
28243,0.7761,0.6515,0.4739,0.0372,0.0891,0.3075,0.4461,0.6432
28244,0.5579,0.4696,0.0409,0.0327,0.0834,0.4176,0.6392,0.6425
28245,0.5383,0.4558,0.4376,0.4091,0.3449,0.4151,0.6655,0.6218
28246,0.5055,0.4205,0.4316,0.5696,0.2815,0.257,0.7534,0.5738
28247,0.3228,0.4947,0.4131,0.6832,0.51,0.2316,0.6653,0.6019
28248,0.3528,0.3851,0.4461,0.6145,0.5597,0.2543,0.5754,0.5729
28249,0.404,0.2277,0.4201,0.6457,0.5075,0.193,0.5022,0.5873
28250,0.3834,0.4991,0.3193,0.7331,0.4728,0.0791,0.4157,0.564
28251,0.347,0.6545,0.5617,0.6824,0.4317,0.303,0.4168,0.4496
28252,0.2981,0.7374,0.5842,0.8083,0.3164,0.2676,0.3626,0.5264
28253,0.2983,0.6945,0.5719,0.7983,0.4208,0.1873,0.1762,0.3399
28254,0.1979,0.5444,0.4704,0.7775,0.3632,0.3808,0.3524,0.1485
28255,0.5469,0.7413,0.698,0.6806,0.3803,0.3611,0.4572,0.1095
28256,0.5944,0.5812,0.6871,0.578,0.3499,0.2807,0.3235,0.0799
28257,0.6222,0.5269,0.6812,0.5705,0.3836,0.4137,0.5282,0.1188
28258,0.6243,0.6478,0.5935,0.547,0.3711,0.5285,0.6259,0.0685
28259,0.6657,0.5415,0.5815,0.5401,0.3676,0.5228,0.6179,0.0464
28260,0.6214,0.5739,0.5465,0.5844,0.3682,0.4857,0.6245,0.0675
28261,0.5776,0.5299,0.5685,0.5829,0.3749,0.5579,0.889,0.1244
28262,0.7329,0.5119,0.5621,0.3916,0.3749,0.5546,0.748,0.1536
28263,0.6187,0.4849,0.5937,0.399,0.376,0.5973,0.7032,0.2922
28264,0.6371,0.5479,0.5821,0.3751,0.3683,0.4843,0.6141,0.2151
28265,0.6386,0.5128,0.5688,0.0841,0.4266,0.4816,0.4496,0.1846
28266,0.6364,0.5815,0.5542,0.0249,0.3728,0.4301,0.5947,0.5253
28267,0.6789,0.5757,0.5084,0.4624,0.3953,0.4121,0.6072,0.3086
