tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
21498,0.5928,0.4709,0.6381,0.7585,0.3409,0.2849,0.4946,0.7369
21499,0.5743,0.7139,0.6284,1.0122,0.5869,0.3713,0.4218,0.7727
21500,0.6279,0.6306,0.5025,0.8827,0.5184,0.5275,0.4491,0.554
21501,0.6204,0.4635,0.5045,0.9321,0.7274,0.5005,0.3891,0.5888
21502,0.71,0.8424,0.5091,0.7794,0.6746,0.5142,0.6125,0.068
21503,0.5982,0.7519,0.7364,0.3988,0.4067,0.5383,0.6283,0.8563
21504,0.5578,0.7163,0.6454,0.3225,0.5056,0.5198,0.1264,0.458
21505,0.5426,0.5983,0.7607,0.1124,0.2952,0.3648,0.1033,0.623
21506,0.5813,0.7076,0.7305,0.6874,0.3459,0.4097,0.1031,0.3844
21507,0.5187,0.8153,0.5676,0.7151,0.4847,0.396,0.0844,0.3379
21508,0.5212,0.7602,0.5991,0.7068,0.4904,0.4368,0.1047,0.7668
21509,0.7911,0.6846,0.7253,0.6933,0.4294,0.2511,0.0142,0.7917
21510,0.6207,0.644,0.6593,0.6129,0.3704,0.4642,0.6233,0.8389
21511,0.7612,0.7489,0.6938,0.4871,0.7681,0.4601,0.604,0.5438
21512,0.7147,0.5086,0.657,0.4937,0.8337,0.6491,0.6084,0.5661
21513,0.7579,0.6246,0.8323,0.83,0.8125,0.4198,0.4678,0.7972
21514,0.7664,0.5595,0.7966,0.8418,0.7974,0.4418,0.2431,0.9571
21515,0.6456,0.4692,0.853,0.6331,0.5861,0.5411,0.4841,0.7088
21516,0.7613,0.6538,0.8234,0.9432,0.4263,0.4954,0.4056,0.9335
21517,0.6505,0.7084,0.836,0.8069,0.6629,0.4498,0.4263,0.9567
21518,0.4956,0.5587,0.7242,0.8079,0.8863,0.6334,0.4634,0.6273
21519,0.4544,0.5397,0.6523,0.6256,0.8475,0.5448,0.4481,0.6232
21520,0.3087,0.4406,0.7234,0.8433,0.88,0.6134,0.4689,0.621
21521,0.4609,0.2696,0.6317,0.6082,0.8679,0.7792,0.073,0.6312
21522,0.6499,0.5701,0.5631,1.0101,0.8951,0.8587,0.1979,0.6111
21523,0.4698,0.5089,0.8041,1.0278,0.7658,0.7066,0.5096,0.6201
21524,0.5069,0.8272,0.8578,0.99,0.665,0.893,0.6336,0.6215
21525,0.5377,0.7231,0.8976,0.8969,0.8951,0.9,0.6696,0.6397
21526,0.5226,0.7014,1.126,0.929,0.8589,0.8109,0.6716,0.4157
21527,0.4956,0.6615,0.8122,0.8033,1.11,0.7678,0.5766,0.8098
21528,0.5075,0.5114,0.8443,1.1876,1.0793,0.9442,0.7048,0.6325
21529,0.6805,0.4839,0.9519,1.0603,1.1098,0.8043,0.5509,1.0231
21530,0.6217,0.4779,0.9219,1.0732,0.7398,0.9257,0.6705,0.9895
21531,0.6681,0.46,0.884,0.7962,0.8952,0.9138,0.7921,1.0046
21532,0.6599,0.4543,0.9535,1.0187,1.0194,0.7636,0.8937,1.0024
21533,0.5474,0.2595,0.9575,0.9883,0.8377,0.6692,0.905,0.9096
21534,0.4336,0.4828,0.6529,1.0069,0.5373,0.469,0.8646,0.9227
21535,0.4084,0.5536,0.6371,0.9934,0.8552,0.3415,0.8154,0.9213
21536,0.4696,0.3965,0.6984,1.0259,0.8921,0.5036,0.8829,0.9344
21537,0.4425,0.3453,0.7321,1.0321,0.7001,0.7565,0.8884,0.9153
21538,0.4068,0.293,0.7328,0.7651,0.898,0.7667,0.902,0.7978
21539,0.4198,0.1595,0.7278,0.7511,0.8957,0.6031,0.8403,0.5581
21540,0.416,0.1756,0.7087,0.6207,0.8944,0.3951,0.8364,0.346
21541,0.5707,0.2158,0.6669,0.8147,0.7282,0.5532,0.8472,0.231
21542,0.7003,0.3409,0.4925,0.7883,0.8045,0.5583,0.8297,0.3551
21543,0.5808,0.3161,0.5145,0.9453,0.8948,0.591,0.8462,0.1575
21544,0.4402,0.302,0.4914,0.7216,0.9455,0.3976,0.8028,0.2412
21545,0.4943,0.5449,0.6036,0.0183,0.9512,0.6476,0.831,0.2001
21546,0.5541,0.5989,0.4776,0.6162,0.9578,0.8013,0.4561,0.6441
21547,0.5989,0.6075,0.6866,0.2437,0.9035,0.7954,0.6525,0.6331
21548,0.6755,0.596,0.7067,0.1971,0.8567,0.8431,0.7787,0.459
21549,0.5822,0.5316,0.5838,0.1775,0.7707,0.6063,0.7285,0.7836
21550,0.6523,0.5288,0.7524,0.6125,0.5537,0.8891,1.104,0.6738
21551,0.6789,0.4416,0.6883,0.8399,0.3933,0.8404,0.8282,0.6999
21552,0.5061,0.4115,0.3911,0.6708,0.5685,0.6921,1.1133,0.7751
21553,0.4406,0.4719,0.3258,0.7155,0.4039,0.6548,1.1133,0.5359
21554,0.5097,0.6423,0.2905,0.5262,0.4946,0.5038,1.1133,0.6327
21555,0.4803,0.673,0.1861,0.7986,0.183,0.3003,1.1133,0.73
21556,0.5144,0.6413,0.3233,0.9954,0.253,0.3911,0.8807,0.7522
21557,0.4838,0.5822,0.3211,0.9946,0.1786,0.5708,0.9597,0.742
21558,0.5089,0.4338,0.3471,0.9298,0.1087,0.5309,1.0343,0.6215
21559,0.5152,0.3276,0.3544,0.9682,0.3176,0.5666,0.9268,0.5732
21560,0.4457,0.7361,0.3527,0.8703,0.0534,0.5103,0.6991,0.7667
21561,0.5537,0.738,0.0657,1.0107,0.28,0.385,0.7242,0.7427
21562,0.7465,0.7175,0.0584,0.918,0.7244,0.4148,1.0204,0.6758
21563,0.5553,0.7148,0.6131,0.9468,0.5749,0.3725,1.0691,0.6259
21564,0.6969,0.7276,0.5656,0.8557,0.7236,0.3451,1.0749,0.6442
21565,0.6561,0.6395,0.4809,0.8044,0.7348,0.4852,0.9217,0.5213
21566,0.6354,0.9208,0.4689,0.8429,0.7141,0.3469,0.9477,0.6179
21567,0.4804,0.6628,0.4529,0.8548,0.6033,0.3471,1.0853,0.4728
21568,0.6232,0.744,0.4963,0.6839,0.73,0.2438,1.1266,0.4088
21569,0.6372,0.8655,0.3735,0.6121,0.7062,0.5284,1.13,0.3837
21570,0.6338,0.8708,0.3643,0.4703,0.4674,0.5436,1.1295,0.36
21571,0.7658,0.7889,0.2371,0.5108,0.7207,0.4095,0.7705,0.3229
21572,0.7763,0.8622,0.4948,0.5329,0.7727,0.3923,1.1031,0.5347
21573,0.6277,0.7314,0.4908,0.382,0.7454,0.3859,1.149,0.3354
21574,0.5626,0.6341,0.3969,0.4018,0.6555,0.2462,1.0506,0.3931
21575,0.7706,0.6068,0.2638,0.4034,0.67,0.1271,1.0332,0.5794
21576,0.8477,0.5875,0.6371,0.3577,0.7893,0.1162,0.9086,0.4934
21577,0.8698,0.3651,0.42,0.0391,0.906,0.1221,0.9033,0.5486
21578,0.9738,0.6111,0.5472,0.3089,0.886,0.0801,0.615,0.5448
21579,0.8966,0.6129,0.6115,0.3214,0.7298,0.0494,0.8619,0.3745
21580,0.7639,0.5522,0.5008,0.2247,0.7465,0.0638,0.8611,0.3698
21581,0.7284,0.5031,0.5262,0.4345,0.7996,0.0231,0.8988,0.3553
21582,0.7007,0.5762,0.5151,0.331,0.7774,0.0704,0.8963,0.3301
21583,0.6721,0.5703,0.4026,0.2528,0.7681,0.4011,0.8787,0.3383
21584,0.6591,0.5659,0.4693,0.5018,0.6012,0.5102,0.846,0.344
21585,0.4781,0.622,0.4024,0.6199,0.7543,0.4086,0.8643,0.3652
21586,0.5183,0.4911,0.436,0.6113,0.6518,0.3456,0.7944,0.3078
21587,0.6855,0.4487,0.3512,0.4189,0.5898,0.3222,0.6751,0.1607
21588,0.67,0.7758,0.3246,0.6348,0.5724,0.0704,0.7692,0.5387
21589,0.5127,0.775,0.375,0.6282,0.6239,0.075,0.7323,0.4506
21590,0.4885,0.7829,0.386,0.6332,0.4567,0.1082,0.6956,0.6386
21591,0.7148,0.6674,0.3827,0.6363,0.4273,0.0527,0.4914,0.5658
21592,0.5007,0.6863,0.3787,0.5875,0.4386,0.4755,0.4469,0.4493
21593,0.4299,0.8108,0.2925,0.617,0.4811,0.5044,0.4723,0.4411
21594,0.4299,0.6589,0.5627,0.5047,0.2548,0.5222,0.3706,0.3049
21595,0.2302,0.6107,0.456,0.4973,0.2859,0.6279,0.3664,0.3111
21596,0.4415,0.6042,0.4215,0.5152,0.1261,0.5843,0.4026,0.2995
21597,0.4803,0.7153,0.5078,0.4627,0.2173,0.4924,0.2937,0.3044
21598,0.4733,0.6492,0.6696,0.6444,0.0953,0.3428,0.5714,0.3004
21599,0.4798,0.7368,0.5362,0.6431,0.1661,0.911,0.426,0.379
21600,0.5672,0.7923,0.7056,0.5679,0.0544,0.6635,0.4734,0.2102
21601,0.6328,0.7521,0.6671,0.6271,0.4914,0.7905,0.5863,0.1828
21602,0.4632,0.8467,0.5774,0.6157,0.8305,0.6404,0.5208,0.3872
21603,0.6306,0.8339,0.722,0.558,0.8382,0.6772,0.4439,0.339
21604,0.5485,0.8227,0.6735,0.6301,0.6181,0.8902,0.668,0.1739
21605,0.5558,0.8266,0.7147,0.5722,0.9147,1.0165,0.6101,0.3231
21606,0.4714,0.8012,0.6838,0.6338,0.6452,1.0283,0.5926,0.3408
21607,0.5757,0.7866,0.583,0.7272,0.7346,0.9051,0.6421,0.433
21608,0.5788,0.7856,0.5288,0.7872,0.7215,0.7231,0.6702,0.4828
21609,0.5576,0.7085,0.5363,0.6408,0.6633,0.688,0.5972,0.4102
21610,0.4527,0.8378,0.5782,0.6583,0.6517,0.6817,0.453,0.4114
21611,0.4677,0.7994,0.645,0.6753,0.6024,0.8494,1.1337,0.4086
21612,0.5739,0.6789,0.4874,0.6482,0.7341,0.995,1.1264,0.2519
21613,0.487,0.4474,0.351,0.7455,0.6193,1.0074,1.1264,0.3985
21614,0.4186,0.4831,0.4708,0.7876,0.5288,0.9723,1.1264,0.4089
21615,0.3718,0.4874,0.4293,0.7049,0.5288,1.0075,1.1264,0.3937
21616,0.3327,0.441,0.4232,0.525,0.3246,0.7809,1.1264,0.1863
21617,0.2872,0.4044,0.4006,0.4759,0.3933,0.9385,0.8705,0.0646
21618,0.2652,0.3582,0.5619,0.6774,0.1634,0.9634,1.0469,0.0404
21619,0.3057,0.2304,0.6014,0.5867,0.2747,0.9634,1.1264,0.0653
21620,0.2613,0.2025,0.6302,0.8543,0.3507,0.872,1.1264,0.0509
21621,0.5003,0.2596,0.6006,0.7586,0.3669,0.713,1.1264,0.064
21622,0.5166,0.3949,0.5782,0.8598,0.5589,0.5706,1.1264,0.0149
21623,0.5192,0.3985,0.6352,0.9982,0.5754,0.7458,1.1249,0.0238
21624,0.5331,0.2239,0.7095,0.9088,0.5618,0.9848,0.6169,0.0494
21625,0.569,0.23,0.7444,0.8608,0.5365,1.0735,0.9738,0.1165
21626,0.6477,0.2167,0.7707,0.9446,0.4728,1.0051,0.6895,0.0728
21627,0.5524,0.223,0.6797,0.9903,0.3872,0.9502,1.0315,0.1762
21628,0.3229,0.2392,0.597,1.0078,0.6311,0.841,0.7808,0.0727
21629,0.4453,0.2478,0.5423,0.8658,0.6296,0.864,0.9042,0.0871
21630,0.3036,0.4719,0.553,1.0329,0.6372,1.0243,1.001,0.1107
21631,0.3248,0.4749,0.3532,1.0177,0.6175,1.0298,1.1097,0.0882
21632,0.1743,0.5007,0.3208,0.9933,0.5659,0.9934,1.0035,0.0483
21633,0.053,0.551,0.3087,1.0104,0.3331,0.9941,0.9801,0.1152
21634,0.3378,0.434,0.0288,0.7895,0.3913,1.013,1.14,0.3056
21635,0.3413,0.7919,0.2618,1.1232,0.5781,0.9996,1.156,0.4199
21636,0.2882,0.6717,0.2509,1.1378,0.4453,0.7944,1.1549,0.5872
21637,0.4131,0.7496,0.2746,0.8592,0.6427,0.7013,1.0784,0.5781
21638,0.527,0.6857,0.3233,1.144,0.5614,0.4299,0.9203,0.6166
21639,0.4522,0.2592,0.3229,0.9363,0.3948,0.4771,0.811,0.576
21640,0.5811,0.3782,0.3545,0.8422,0.4472,0.6873,0.9828,0.6381
21641,0.8698,0.294,0.2841,0.8546,0.5355,0.7609,1.0337,0.6337
21642,0.824,0.2276,0.4606,0.6923,0.6217,0.5397,0.7539,0.6692
21643,0.7452,0.4885,0.4815,0.804,0.3686,0.7018,0.9104,0.5857
21644,0.6366,0.3813,0.3434,0.8204,0.6804,0.8084,1.0012,0.5251
21645,0.7005,0.4458,0.4999,0.9058,0.7215,0.7382,0.9538,0.6296
21646,0.7923,0.4792,0.4275,0.7489,0.6658,0.486,0.9898,0.5918
21647,0.7594,0.4412,0.4363,0.8637,0.5219,0.7411,0.8726,0.3859
21648,0.7186,0.4293,0.4682,0.8629,0.7876,0.7592,0.9069,0.602
21649,0.7101,0.4551,0.3502,0.9344,0.7081,0.7362,1.0848,0.5314
21650,0.5574,0.3401,0.4376,1.0407,0.7265,0.6519,1.1801,0.5151
21651,0.6447,0.3783,0.3647,1.1166,0.5088,0.7433,0.9842,0.4904
21652,0.7807,0.4778,0.5334,1.0055,0.7546,0.7281,1.1233,0.4837
21653,0.6458,0.5009,0.4783,1.1359,0.6355,0.7194,0.9506,0.496
21654,0.6357,0.4751,0.5552,1.1766,0.6545,0.5167,0.4223,0.5063
21655,0.8176,0.475,0.5413,1.0589,0.6907,0.6689,0.8147,0.3439
21656,0.71,0.3754,0.5638,1.1221,0.6766,0.5827,0.5951,0.3922
21657,0.5017,0.3694,0.466,1.169,0.5855,0.7341,0.9266,0.3288
21658,0.7511,0.3836,0.4644,1.0428,0.5795,0.9016,0.7318,0.3531
21659,0.7683,0.4105,0.1895,0.8655,0.4715,0.832,1.0189,0.3556
21660,0.7573,0.4535,0.2571,0.7762,0.7423,0.9089,1.1196,0.3862
21661,0.7392,0.4171,0.3778,0.5149,0.8778,0.8683,0.9194,0.3472
21662,0.6425,0.7219,0.3973,0.506,0.8809,0.6171,1.1101,0.3936
21663,0.7514,0.6851,0.3257,0.2472,0.8935,0.7387,0.8721,0.4151
21664,0.5642,0.8936,0.2832,0.7433,0.8847,0.7113,0.9497,0.2412
21665,0.9122,0.8969,0.2904,0.7992,0.8775,0.8786,0.9694,0.2307
21666,0.981,0.9967,0.292,0.771,0.9018,0.7494,0.8589,0.5715
21667,0.9313,0.8837,0.3344,0.9925,0.709,0.8721,0.6931,0.6573
21668,0.8037,0.7948,0.2672,0.898,0.8428,0.6629,0.7853,0.5343
21669,0.9998,0.8451,0.4238,0.9667,1.0938,0.6766,1.1294,0.5457
21670,0.8792,1.152,0.5835,0.7869,1.1343,0.7985,0.9976,0.4986
21671,0.9919,1.1652,0.5829,0.9597,0.996,0.6922,1.0781,0.5487
21672,0.9436,0.9169,0.5076,1.0006,1.0977,0.7587,1.13,0.2908
21673,0.8543,1.0422,0.6262,0.9421,0.9724,0.9148,0.8733,0.45
21674,1.0556,0.7657,0.7198,0.8903,0.4929,0.8556,1.0383,0.4261
21675,0.9607,0.8382,0.5642,0.8368,0.3229,0.7543,1.1305,0.4756
21676,0.8336,1.0561,0.5325,1.0193,0.4497,0.8002,0.5653,0.4121
21677,0.8478,1.1235,0.3448,0.859,0.3638,0.6291,1.0818,0.6324
21678,0.9448,1.115,0.3994,0.8254,0.6131,0.537,1.124,0.6547
21679,0.998,1.1843,0.4548,0.7531,0.5242,0.7973,0.8707,0.639
21680,0.9951,1.033,0.4112,0.8313,0.5774,0.77,0.8773,0.6147
21681,0.9485,1.2021,0.2358,0.9353,0.8911,0.7736,0.8731,0.6228
21682,0.8486,1.033,0.4676,1.2505,0.6831,0.8819,0.5837,0.4896
21683,0.7471,1.1432,0.3908,1.3076,0.7661,0.7825,0.9441,0.6165
21684,0.7677,1.1121,0.5408,0.926,0.9317,0.8007,0.7718,0.7987
21685,0.6202,1.1258,0.4837,0.8965,0.9305,0.8396,0.8187,0.8674
21686,0.5508,1.1274,0.7442,0.8619,0.8885,0.7716,1.1764,0.9881
21687,0.8855,1.1274,0.7419,1.2287,0.7426,0.7668,1.1936,1.0093
21688,0.9109,1.1279,0.7226,1.2287,0.8625,0.6251,1.1936,0.9728
21689,1.0547,0.9023,0.7424,1.2287,0.9111,0.7994,0.8954,0.9169
21690,1.0294,1.1389,0.7167,1.2283,0.9419,0.6276,1.2003,1.0092
21691,1.0313,1.1132,0.5976,0.9476,0.6413,0.5424,1.2003,0.9922
21692,0.7764,1.1132,0.7772,0.9816,0.7328,0.5707,1.1685,0.9087
21693,0.9154,0.841,0.7913,1.235,0.7012,0.4346,1.1453,0.5404
21694,0.8763,0.6425,0.8944,1.0292,0.5921,0.5127,1.1413,0.6459
21695,0.7123,1.0362,0.867,1.2371,0.7511,0.2857,0.0422,0.5569
21696,0.8245,1.099,0.8698,1.2878,0.6768,0.4602,1.0994,0.8037
21697,0.7991,0.9707,0.7502,1.2879,0.7748,0.6524,0.564,0.7787
21698,0.5378,0.6318,0.4762,1.0282,0.6794,0.7068,0.6881,0.4888
21699,0.6358,0.8155,0.8813,1.1964,0.6751,0.5991,1.1304,0.5236
21700,0.5571,0.7704,0.9471,1.1955,0.6947,0.6956,0.5653,0.9417
21701,0.6806,0.836,0.9673,1.1964,0.6245,0.5925,1.1872,0.9482
21702,0.6799,1.0133,0.8349,1.1964,0.6993,0.6074,1.1873,0.9572
21703,0.5401,0.9719,0.856,0.8977,0.5741,0.5482,1.1873,0.6689
21704,0.2185,0.865,0.8128,1.2196,0.7588,0.5978,1.1873,0.7598
21705,0.3539,0.9715,0.6759,1.1472,0.7729,0.4077,0.7923,0.6972
21706,0.5419,0.9333,0.5589,0.8248,0.7508,0.8076,0.8957,0.8366
21707,0.6023,0.8533,0.8016,1.0182,0.7299,0.6537,1.1752,0.8859
21708,0.6163,0.8745,0.7618,0.8909,0.536,0.7405,0.7856,0.8705
21709,0.6258,0.8431,0.7875,0.9016,0.3907,0.7532,0.8551,0.8141
21710,0.6558,0.7747,0.5141,1.0524,0.3705,0.7829,0.9758,0.8428
21711,0.6472,0.7588,0.9285,1.0599,0.6996,0.6844,1.1242,0.8009
21712,0.5197,0.7794,0.8792,1.0302,0.8656,0.6833,1.1407,0.7852
21713,0.5105,0.8279,0.8718,1.0313,0.9446,0.7045,1.1462,0.6914
21714,0.3143,0.8281,0.8074,0.967,0.6491,0.866,0.9169,0.7108
21715,0.2247,0.7811,0.9812,0.9171,0.8229,1.0017,1.1673,0.6895
21716,0.0839,0.7495,0.9141,0.7938,0.9093,0.7254,1.0498,0.6628
21717,0.0455,0.8674,0.9101,0.8207,0.9111,0.7294,1.124,0.4871
21718,0.0664,0.7275,0.7813,0.8119,0.8656,0.8514,1.1256,0.8132
21719,0.2346,0.7635,0.8804,0.8034,0.8858,0.994,0.9087,0.9783
21720,0.4071,0.7822,0.8372,0.8962,0.6158,1.0231,1.1125,1.0225
21721,0.4216,0.6134,0.8047,0.5395,0.9516,1.0861,1.0786,0.887
21722,0.3259,0.5057,0.7195,0.6032,0.87,0.9493,1.0317,0.7759
21723,0.4053,0.4509,0.7455,0.674,0.768,0.9495,1.1461,0.5459
21724,0.5083,0.2934,0.6233,0.9124,0.9552,0.8558,0.7203,0.8147
21725,0.5011,0.4674,0.6032,0.6277,0.8943,0.941,1.0421,0.748
21726,0.494,0.4568,0.3914,0.7863,0.8816,0.8948,1.0668,0.8248
21727,0.5082,0.3349,0.7763,0.8167,0.7071,0.8314,1.1188,0.9009
21728,0.5464,0.4804,0.9116,0.7047,0.5893,0.744,1.1876,0.968
21729,0.5221,0.4861,0.5665,0.881,0.7183,0.7245,1.0558,0.723
21730,0.5242,0.4878,0.9198,0.8126,0.6784,0.8538,1.0883,0.6009
21731,0.5205,0.4587,0.8709,0.7186,0.6627,0.9682,0.8142,0.4859
21732,0.4479,0.6108,1.024,0.7375,0.6858,0.9402,1.2263,0.683
21733,0.576,0.5613,0.9755,0.615,0.5949,0.8706,0.8177,0.5519
21734,0.5608,0.5696,1.0922,0.9223,0.4294,0.7165,1.2026,0.7774
21735,0.5511,0.6132,1.2089,0.847,0.4599,0.7314,1.1287,0.767
21736,0.5483,0.5736,0.9162,0.8177,0.4492,0.5038,1.1074,0.5897
21737,0.5228,0.5036,1.165,0.7379,0.3262,0.4822,0.6359,0.5179
21738,0.7237,0.5459,1.1072,0.7452,0.7413,0.6239,1.1264,0.5506
21739,0.7751,0.4957,0.7526,0.7238,0.7236,0.6124,1.1264,0.5534
21740,0.6337,0.3744,1.1569,0.7399,0.739,0.5709,0.5632,0.3671
21741,0.6074,0.6271,0.9678,0.5815,0.7353,0.5888,1.1285,0.3597
21742,0.6046,0.559,1.0486,0.4251,0.9279,0.5803,0.7523,0.3373
21743,0.4796,0.5662,1.1424,0.8028,0.9378,0.3906,1.167,0.3818
21744,0.4742,0.5538,1.0952,0.7907,0.62,0.5805,0.8753,0.3928
21745,0.5689,0.486,0.8778,0.6696,0.7317,0.8435,1.051,0.4027
21746,0.7264,0.3418,0.9499,0.463,0.7377,0.6066,0.8555,0.3473
21747,0.685,0.5835,1.1025,0.3,0.8657,0.8749,0.772,0.4347
21748,0.7436,0.838,1.1038,0.2676,0.8707,0.7359,0.9463,0.4477
21749,0.6164,0.6553,1.0988,0.4681,0.8487,0.61,0.8151,0.4513
21750,0.575,0.652,0.9249,0.5115,0.8305,0.741,0.6292,0.3494
21751,0.8176,0.679,1.099,0.3746,0.8534,0.8318,0.5812,0.6598
21752,1.0331,0.5083,0.8469,0.6786,0.783,0.9165,0.5491,0.6519
21753,1.0368,0.7336,0.8257,0.6478,0.7328,0.9294,0.428,0.7078
21754,1.0529,0.7491,0.8989,0.566,0.6704,0.924,0.3748,0.7036
21755,1.0014,0.7374,1.1946,0.6773,0.5676,0.7315,0.1659,0.6903
21756,0.8811,0.6835,0.9956,0.6967,0.4802,0.9828,0.0894,0.6534
21757,0.8979,0.7406,1.0373,0.9059,0.2793,0.9672,0.0873,0.6622
21758,0.966,0.7108,0.9329,0.8707,0.4805,0.8715,0.0796,0.5733
21759,0.8789,0.7102,1.0175,0.8759,0.5306,0.8759,0.0758,0.6511
21760,0.6656,0.7117,0.9648,0.9291,0.4699,0.785,0.117,0.6487
21761,0.8624,0.6894,0.9584,0.8881,0.5692,0.7633,0.0913,0.6401
21762,0.8115,0.5611,0.9669,0.8611,0.4295,0.6928,0.3114,0.6963
21763,0.934,0.3668,0.852,0.7848,0.3482,0.5888,0.3301,0.644
21764,0.7249,0.3739,0.9104,0.6772,0.4147,0.4751,0.3911,0.3743
21765,1.0308,0.3791,0.7372,0.6019,0.0868,0.5529,0.318,0.469
21766,1.0502,0.2728,0.8216,0.6018,0.3645,0.6739,0.1514,0.562
21767,1.0416,0.4842,0.8262,0.5045,0.4927,0.8175,0.1005,0.481
21768,0.9597,0.6075,0.961,0.5214,0.7743,0.7064,0.137,0.367
21769,0.8749,0.764,0.7718,0.6184,0.6417,0.8757,0.4578,0.3304
21770,0.978,0.746,0.8518,0.462,0.6966,0.8854,0.5061,0.5189
21771,0.9191,0.7684,0.8595,0.6728,0.5719,0.7383,0.4317,0.3719
21772,0.9515,0.5727,0.9443,0.6583,0.7922,0.6362,0.3746,0.3691
21773,0.929,0.4794,0.846,0.3681,0.69,0.6079,0.2814,0.3629
21774,0.9258,0.681,0.4752,0.6021,0.5576,0.3839,0.5101,0.3079
21775,0.8594,0.6988,0.7753,0.7285,0.3705,0.6691,0.5105,0.6324
21776,0.7609,0.6767,0.7257,0.7262,0.4107,0.662,0.6248,0.6428
21777,0.8391,0.683,0.7066,0.707,0.6539,0.396,0.6008,0.4584
21778,0.6943,0.6861,0.6353,0.7011,0.6973,0.6464,0.3726,0.4423
21779,0.8306,0.4524,0.576,0.6232,0.6524,0.7014,0.368,0.3522
21780,0.7819,0.797,0.7275,0.5913,0.8641,0.7032,0.4796,0.7397
21781,0.7496,0.7925,0.7502,0.6152,0.7812,0.7093,0.4186,0.7119
21782,0.7865,0.6372,0.7329,0.5974,0.904,0.6123,0.5053,0.726
21783,0.9215,0.767,0.7401,0.4325,0.9083,0.7126,0.5717,0.8585
21784,0.6465,1.0004,0.9336,0.6329,0.848,0.7178,0.6164,0.8226
21785,0.5905,0.8934,0.9213,0.6005,0.7321,0.7205,0.6159,0.8374
21786,0.2244,0.8547,0.9614,0.6054,0.5745,0.7328,0.4716,0.6782
21787,0.3581,0.791,0.9157,0.546,0.5952,0.7202,0.2868,0.4375
21788,0.3329,0.7799,0.8591,0.7313,0.6456,0.7353,0.4677,0.7944
21789,0.4615,0.5315,0.747,0.6899,0.6175,0.7184,0.509,0.5775
21790,0.4821,0.7794,0.8484,0.702,0.5798,0.4994,0.4628,0.5134
21791,0.4869,0.7868,0.7879,0.731,0.4476,0.652,0.4655,0.6145
21792,0.4476,0.7611,0.7817,0.6349,0.4596,0.6458,0.4051,0.5687
21793,0.4145,0.6989,0.7057,0.6828,0.438,0.6348,0.3255,0.6656
21794,0.2287,0.8193,0.6808,0.6509,0.376,0.6227,0.6454,0.8715
21795,0.4125,0.8485,0.614,0.6719,0.4827,0.6605,0.7251,0.8236
21796,0.3074,0.9178,0.5629,0.5934,0.5573,0.4885,0.5281,0.4353
21797,0.5629,0.9031,0.3171,0.5431,0.5917,0.4936,0.774,0.4333
21798,0.5713,0.9539,0.2939,0.4756,0.5826,0.3724,0.82,0.6172
21799,0.5676,0.8052,0.4607,0.3726,0.5104,0.3819,0.7834,0.7604
21800,0.5835,0.9363,0.3744,0.6198,0.531,0.3491,0.5968,0.7177
21801,0.5531,0.8621,0.4266,0.6328,0.3836,0.4009,0.5705,0.9386
21802,0.5388,0.8414,0.3581,0.2728,0.487,0.6881,0.548,0.8337
21803,0.6535,0.912,0.3233,0.6403,0.4959,0.701,0.4536,0.9789
21804,0.6035,0.9494,0.2631,0.6479,0.3864,0.6617,0.5331,0.9796
21805,0.5489,0.9304,0.4425,0.6194,0.3411,0.8872,0.5236,0.9871
21806,0.3135,0.5011,0.3206,0.4318,0.3088,0.6678,0.5206,0.9996
21807,0.424,0.7947,0.3224,0.4012,0.3587,0.7808,0.5346,0.8495
21808,0.5039,0.5628,0.4742,0.6266,0.3538,0.7242,0.5555,1.045
21809,0.4208,0.6131,0.4349,0.5332,0.3121,0.7782,0.652,0.943
21810,0.4018,0.6293,0.5014,0.7705,0.5301,0.6519,0.5202,0.9616
21811,0.4192,0.7108,0.521,0.8253,0.4709,0.7607,0.7474,1.3012
21812,0.3049,0.8427,0.653,0.7251,0.5118,0.6858,0.9022,1.2315
21813,0.3531,0.8442,0.6063,0.967,0.671,0.6702,0.9118,1.0928
21814,0.2899,0.9851,0.5607,1.06,0.6745,0.5112,0.9084,1.3013
21815,0.2477,0.9912,0.5033,1.0635,0.622,0.6415,0.9165,1.3013
21816,0.5877,0.7841,0.5023,1.0563,0.7066,0.6822,0.7841,1.3013
21817,0.4548,1.0364,0.5079,1.0535,0.5855,0.7801,0.9022,0.9737
21818,0.5131,0.9099,0.4531,0.9691,0.7508,0.521,0.9191,1.0334
21819,0.582,1.0111,0.48,0.9554,0.6869,0.8557,0.8007,1.079
21820,0.4879,0.9934,0.5261,0.8765,0.5776,0.8027,0.5456,0.9411
21821,0.4939,1.0295,0.4096,0.7064,0.6139,0.679,0.489,0.955
21822,0.4849,1.029,0.3373,0.947,0.7609,0.8056,0.594,0.9214
21823,0.3581,1.0164,0.4005,0.8657,0.5414,0.8055,0.4385,1.1827
21824,0.3545,0.9609,0.3595,0.8178,0.4274,0.6632,0.4262,1.2446
21825,0.3556,0.9391,0.2193,0.7073,0.3298,0.5812,0.4253,1.0619
21826,0.2075,0.8427,0.3535,0.6848,0.3423,0.3761,0.4109,0.8402
21827,0.2324,0.7768,0.412,0.4949,0.6124,0.4017,0.4156,0.7026
