episode,reward,picks_per_hour,dist_per_agent,congestion_rate,norm_picks,norm_distance,norm_congestion,aisle_width,centre_aisle_width,depot_col,shelf_start_row,shelf_end_row,cross_aisle_row
1461,0.7201867998273792,51.58577861778062,3041.4,0.38694481830417227,0.7324302897466223,0.5623702964881516,0.865759813247364,2,1,17,1,23,16
1462,0.7575891153142664,53.14901657479904,3043.6,0.36405835543766574,0.8192450465994541,0.5616624571676775,0.8918598421756679,2,1,17,1,23,15
1463,0.7640800521377773,52.30540052443885,2885.8,0.3504213483146067,0.7723946474261546,0.6124338411544215,0.907411667832756,2,1,17,1,23,14
1464,0.7965823459310521,51.88777591442439,2576.8,0.3317610062893082,0.74920177470234,0.7118530911664869,0.9286921719243295,2,1,17,1,23,15
1465,0.6943327709516485,51.01176139659695,3273.0,0.3616625310173697,0.7005521196557134,0.4878541207509531,0.8945920724482792,2,1,17,1,23,14
1466,0.7893448945434793,51.94667310128256,2443.4,0.391304347826087,0.7524726426680594,0.7547738935988803,0.8607881473634984,2,1,17,1,23,13
1467,0.7355864607007262,49.657076494946786,2700.5,0.34868943606036534,0.6253194016802148,0.6720532166470938,0.90938676377487,2,1,17,3,23,13
1468,0.7457277084807664,52.365232053792624,2923.2,0.3910614525139665,0.775717404303737,0.6004005727063593,0.861065148432203,2,1,17,1,23,14
1469,0.746800487145378,51.33216557573253,2835.1,0.3627873563218391,0.7183458347976741,0.6287463200398964,0.8933093065985636,2,1,17,1,23,14
1470,0.7598806598038157,51.814319433514264,2780.2,0.3673469387755102,0.7451223532036193,0.6464101285371857,0.8881094976706423,2,1,17,1,23,16
1471,0.7370750426294669,52.062448644204174,3027.5,0.3696524064171123,0.7589022623962131,0.5668425540129662,0.8854803114792215,2,1,17,1,23,14
1472,0.7561888666730086,51.2528043947723,2761.7,0.3549337260677467,0.7139384945090868,0.6523624137320828,0.9022656917778564,2,1,17,1,23,14
1473,0.7627383264252074,51.74823713763117,2792.3,0.35319767441860467,0.7414524586596628,0.6425170122745771,0.9042455083413826,2,1,17,1,23,14
1474,0.7691963137586391,50.91383812010195,2651.2,0.3353846153846154,0.6951139293910907,0.6879152523286305,0.9245597595561958,2,1,17,1,23,15
1475,0.7435283683226159,53.169484410178995,3140.6,0.3746770025839793,0.8203817322485177,0.5304531780376763,0.8797501946816539,2,1,17,1,23,15
1476,0.698018063753735,51.63302653048051,3228.7,0.39472030169704586,0.7350542127613039,0.5021074307041392,0.8568925477957618,2,1,17,1,23,14
1477,0.726731905047878,50.72060781702559,2909.4,0.3648366921473245,0.6843828428646549,0.6048406557166068,0.8909722165623721,2,1,17,1,23,14
1478,0.7485290590809734,51.799083077230335,2917.1,0.35784313725490197,0.7442761988736443,0.602363218094947,0.8989477602743293,2,1,17,1,23,15
1479,0.7774469642430566,50.88397981454086,2498.2,0.35539215686274506,0.6934557419566788,0.7371422596161581,0.901742891156333,2,1,17,1,23,14
1480,0.7951343211898556,51.91011235954814,2515.7,0.3538961038961039,0.750442233996249,0.7315117195669311,0.9034490100063871,2,1,17,1,23,13
1481,0.7155791284942254,51.138079525750776,3087.8,0.36417322834645666,0.7075672241824164,0.5474413217290582,0.8917288395712021,2,1,17,1,23,15
1482,0.805191778036253,51.42793145928771,2373.5,0.3440766550522648,0.7236642137804215,0.7772638792812213,0.9146472410471159,2,1,17,1,23,16
1483,0.7448980089885746,53.75438073223167,3176.2,0.3895131086142322,0.852864075550856,0.5189990508518203,0.8628309005630476,2,1,17,1,22,13
1484,0.7942976221368836,51.86701126170661,2498.8,0.3587662337662338,0.7480486052384498,0.7369492125287559,0.8978950486434449,2,1,17,1,23,14
1485,0.7961051463987165,51.65390726563394,2435.2,0.3615771812080537,0.7362138288882761,0.7574122037933753,0.8946894065144985,2,1,17,1,23,13
1486,0.7514773698148718,52.092108094810776,2873.1,0.3767705382436261,0.76054940637787,0.616520004504432,0.8773626985623132,2,1,17,1,23,15
1487,0.736009414214964,51.23696504957442,2943.5,0.3559556786703601,0.7130588530598193,0.5938691462492559,0.9011002433358168,2,1,17,1,23,14
1488,0.7757981947866561,52.27441102385268,2788.7,0.3454810495626822,0.7706736388322291,0.6436752947989898,0.9130456507287497,2,1,17,1,23,15
1489,0.7081699008790787,50.619303575599055,2954.1,0.3961218836565097,0.6787568899838925,0.5904586477051527,0.8552941649481909,2,1,17,1,23,13
1490,0.728014053761777,51.74878929971271,3046.0,0.3729946524064171,0.7414831230998634,0.5608902688180691,0.8816687693673984,2,1,17,1,23,14
1491,0.7356562345776769,50.45487154427335,2753.5,0.3724035608308605,0.6696251216857473,0.6550007239265777,0.882342858120706,2,1,17,1,23,13
1492,0.7524700706757306,51.19540754753652,2689.6,0.38226299694189597,0.7107509482276511,0.675560238734898,0.8710990250646427,2,1,17,1,23,14
1493,0.7431017787541506,52.236663433556764,3022.7,0.36363636363636365,0.7685773182697663,0.5683869307121828,0.8923410872805029,2,1,17,1,23,13
1494,0.8026797537311334,51.80555726090413,2390.3,0.36433447098976113,0.7446357440592878,0.7718585608339633,0.8915449563001493,2,1,17,1,23,13
1495,0.8233128757913639,52.89900731141644,2499.4,0.3325242718446602,0.8053607282753819,0.7367561654413538,0.9278217336573564,2,1,17,1,23,15
1496,0.776195393044996,50.782830972412235,2446.7,0.3682885906040268,0.6878384192094175,0.753712134618169,0.8870356253074017,2,1,17,1,23,14
1497,0.7522969314917807,52.70503723512984,3049.6,0.3546666666666667,0.7945885582842793,0.5597319862936567,0.902570249897406,2,1,17,1,23,14
1498,0.7876366590613035,52.96521306725779,2753.8,0.3578251285819251,0.8090374791947283,0.6549042003828766,0.8989682976063058,2,1,17,1,23,14
1499,0.8148013593808965,52.83815150875464,2526.7,0.3442492012779553,0.8019810881588862,0.7279725229645598,0.9144504670192437,2,1,17,1,23,16
1500,0.7245794584769437,50.60240963855153,2944.9,0.3547273982056591,0.6778186815489684,0.5934187030453177,0.9025009908365451,2,1,17,1,23,14
1501,0.6944752974523986,50.97869254105969,3248.3,0.36664584634603375,0.6987156336364353,0.4958012258490049,0.8889090328717557,2,1,17,1,23,14
1502,0.7269162074992255,51.40392571076209,2998.1,0.37260273972602737,0.7223310493623202,0.5763018612956676,0.8821157118396888,2,1,17,1,23,12
1503,0.7994921537141993,52.17918082993722,2626.4,0.32430340557275544,0.7653850094890761,0.6958945319412493,0.9371969197122728,2,1,17,1,23,13
1504,0.7565359755920059,51.59446481669958,2768.4,0.36876832844574775,0.7329126796756404,0.6502067212560929,0.8864885258442844,2,1,17,1,23,16
1505,0.7069215987920034,51.04315039798626,3109.4,0.37623112278397897,0.7022953146128416,0.5404916265825839,0.8779778551805851,2,1,17,1,23,13
1506,0.7603976180570542,51.65643516788295,2742.1,0.36904761904761907,0.7363542164844895,0.658668618587217,0.886170019099456,2,1,17,1,23,15
1507,0.7201947722067021,51.34248181809299,3073.4,0.3660477453580902,0.7189187495405239,0.552074451826708,0.8895911152528746,2,1,17,1,23,12
1508,0.743832394001128,50.792590660054785,2768.3,0.36316568047337283,0.6883804255660592,0.65023889577066,0.8928778606666649,2,1,17,1,23,14
1509,0.8156853696965174,52.58835999463701,2394.8,0.36697247706422015,0.7881088625871736,0.7704107076784478,0.8885365388239309,2,1,17,1,22,15
1510,0.7338601372646802,50.53842834539692,2940.1,0.328551912568306,0.6742654666443477,0.5949630797445343,0.9323518654051587,2,1,17,1,23,16
1511,0.7668882123226459,53.48645772682263,3002.7,0.36756756756756753,0.837984913702567,0.5748218336255851,0.8878578896397856,2,1,17,1,23,15
1512,0.7261572105749902,51.00809925900119,3002.6,0.35405405405405405,0.7003487420550671,0.5748540081401522,0.9032688815297512,2,1,17,1,23,14
1513,0.7518230755741397,51.04452911911964,2829.4,0.3371757925072046,0.7023718821881264,0.630580267370216,0.922517077164077,2,1,17,1,23,15
1514,0.7938081191736878,52.37362953456469,2654.9,0.3406844106463878,0.776183760208243,0.686724795289651,0.9185158020231695,2,1,17,1,23,16
1515,0.6877235607658436,50.48837901458086,3185.9,0.37813504823151123,0.6714859662708211,0.5158781229388201,0.8758065930878898,2,1,17,1,23,12
1516,0.7828165707423875,50.63267713803001,2481.0,0.3338815789473685,0.6794995936557724,0.742676276121684,0.9262738424497062,2,1,17,1,23,15
1517,0.8423399674270148,54.233334548235305,2453.2,0.360483870967742,0.87946287894698,0.7516207911713132,0.8959362321627513,2,1,17,1,22,15
1518,0.7460056454846407,50.73599654856906,2793.2,0.3476676384839651,0.6852374593875088,0.6422274416434742,0.9105520354229388,2,1,17,1,23,16
1519,0.6942593729370684,49.92669493204151,2965.7,0.3957142857142857,0.6402927196925684,0.5867264040153795,0.8557589951032575,2,2,17,1,23,17
1520,0.7867836716073926,52.21635945235799,2548.9,0.38141025641025644,0.7674497322979684,0.7208297807306832,0.8720715017935261,2,1,17,1,23,14
1521,0.684267124701373,50.794119819750335,3233.3,0.38874345549738215,0.6884653477793168,0.5006274030340566,0.8637086232907455,2,2,17,1,23,17
1522,0.7797428412828113,50.85822097464215,2508.2,0.34527687296416937,0.6920252192313462,0.7339248081594569,0.9132784964576312,2,1,17,1,23,15
1523,0.7406782485142314,52.17440790659002,3091.7,0.3475130890052356,0.7651199441623263,0.546186515660945,0.910728285719423,2,1,17,1,23,16
1524,0.7759602688788192,50.92610208946294,2562.0,0.34335443037974683,0.6957950115726899,0.7166149193224046,0.915470875741363,2,1,17,1,23,14
1525,0.7947782598291995,52.01695610556291,2617.8,0.3312302839116719,0.7563758244581962,0.6986615401940122,0.9292974148353901,2,1,17,2,23,14
1526,0.7420027515560625,51.60370634354674,2959.3,0.35359116022099446,0.7334259098608361,0.588785572947668,0.9037967718596837,2,1,17,1,23,16
1527,0.7228689023295856,51.0992415970699,2933.3,0.38669438669438666,0.7054103514427543,0.5971509467350911,0.8660454088109114,2,1,17,1,23,16
1528,0.8032266289387432,52.946027673414456,2603.6,0.3582554517133956,0.8079720142127932,0.7032303212625279,0.8984775513409083,2,1,17,1,23,16
1529,0.7605848918329976,51.60802118804131,2709.6,0.375366568914956,0.7336655356797795,0.6691253358214958,0.8789638039977176,2,1,17,1,22,14
1530,0.765267103212683,51.04936911991184,2738.6,0.3276627218934911,0.7026406726752406,0.6597947265970624,0.9333659103657459,2,1,17,1,23,15
1531,0.7990155285684822,53.40683720460927,2675.1,0.3716012084592145,0.8335631708415939,0.6802255433471147,0.8832578715167385,2,1,17,1,23,16
1532,0.7762249502217138,52.572137759848296,2870.8,0.33569405099150146,0.7872079572819584,0.6172600183394732,0.92420687504371,2,1,17,1,23,16
1533,0.7676631283160741,51.82356150585204,2791.9,0.3440233236151604,0.7456356136827537,0.6426457103328452,0.9147080609326235,2,1,17,1,23,15
1534,0.8025181541570584,52.90666195206313,2695.3,0.3323308270676692,0.8057858303934278,0.6737262914045783,0.9280423406731693,2,1,17,1,23,15
1535,0.7819461695956241,52.735345981428765,2804.3,0.3473531544597534,0.7962717610421459,0.6386560705265358,0.9109106772181909,2,1,17,1,23,14
1536,0.7288103987158583,50.91295159303025,2875.9,0.3781869688385269,0.6950646959190991,0.6156191180965557,0.8757473821319204,2,1,17,1,23,16
1537,0.7120750101598462,50.344054078629576,2934.8,0.3778901734104046,0.6634708498477855,0.5966683290165858,0.8760858516151675,2,2,17,1,23,17
1538,0.7604031436123809,50.35134861652729,2531.3,0.36495176848874594,0.6638759535820573,0.7264924952944771,0.8908409819606085,2,1,17,1,23,12
1539,0.7507004364015739,51.195033192450744,2735.7,0.37389380530973454,0.7107301583372814,0.6607277875195058,0.8806433633479346,2,1,17,1,23,16
1540,0.7702494605722027,50.58699409638581,2567.7,0.3402555910543131,0.6769625760924299,0.7147809719920851,0.9190048336320931,2,1,17,1,23,16
1541,0.6848327652200794,50.35550303194403,3064.8,0.4134349030470914,0.6641066699375878,0.5548414600794709,0.8355501656431796,2,2,17,1,23,17
1542,0.771432785770249,52.540363039311316,2839.6,0.35555555555555557,0.7854433413288338,0.6272984668843808,0.9015565490975327,2,1,17,1,22,15
1543,0.7519477044074165,51.32475397425926,2772.6,0.36651917404129797,0.717934229912504,0.6488553916442785,0.8890534916654673,2,1,17,1,23,15
1544,0.8174441608981492,52.859250728755626,2469.1,0.35457516339869277,0.8031528378889552,0.7465050433551583,0.9026746014503342,2,1,17,1,23,16
1545,0.789570771049786,53.007188628302906,2763.7,0.3519882179675994,0.8113686010239624,0.6517189234407426,0.9056247886846531,2,1,17,1,23,16
1546,0.712174767818067,52.428733512973785,3330.1,0.36762020693852704,0.7792439715252285,0.46948247293318957,0.8877978589957833,2,1,17,1,23,14
1547,0.7455056841874742,51.15213133880318,2792.3,0.3695014662756598,0.7083475946487353,0.6425170122745771,0.8856524456391103,2,1,17,1,23,14
1548,0.7062890989117477,49.99173417093471,2861.7,0.39657738095238093,0.6439046878417913,0.6201878991650713,0.8547747097283805,2,2,19,1,23,15
1549,0.7224103658692003,50.67647891310226,3028.4,0.34048257372654156,0.6819321346745898,0.5665529833818631,0.9187459795511481,2,1,17,1,23,14
1550,0.7840972259213119,51.638827239806034,2504.2,0.3729641693811075,0.7353763564038688,0.7352117887421373,0.8817035326179298,2,1,17,1,23,14
1551,0.7392964329246328,50.741512440247426,2786.8,0.36739130434782613,0.6855437856206544,0.6442866105757629,0.8880589025774809,2,1,17,1,23,15
1552,0.7577402102059372,51.66835292522134,2783.9,0.3648255813953489,0.7370160717067982,0.6452196714982061,0.8909848874128076,2,1,17,1,23,14
1553,0.7233270876182808,51.03894987245718,3016.2,0.35916442048517516,0.7020620375222849,0.5704782741590386,0.897440951173519,2,1,17,1,23,14
1554,0.7278257777795328,52.152221513897075,3189.4,0.3526785714285714,0.7638878180625013,0.5147520149289747,0.9048375003471226,2,1,17,1,23,13
1555,0.7574237353182688,51.3126318085931,2781.1,0.3491253644314869,0.7172610228296589,0.6461205579060826,0.908889625219065,2,1,17,1,23,14
1556,0.7608120954416684,52.17068186040472,2872.8,0.3561253561253561,0.7649130173843863,0.6166165280481329,0.9009067408924858,2,1,17,1,23,14
1557,0.740395171171412,52.454229567550456,3046.1,0.37474949899799603,0.7806599004110661,0.5608580943035022,0.8796675187996676,2,1,17,1,23,15
1558,0.7713742284132129,51.129446773972916,2593.8,0.35634920634920636,0.707087802451898,0.706383423690095,0.9006514590976458,2,1,17,1,23,14
1559,0.767325564122878,50.83268845472697,2696.5,0.32357357357357364,0.6906072652350754,0.6733401972297742,0.9380292299037845,2,1,17,1,23,15
1560,0.7714917995310172,52.40218135069295,2835.9,0.34971509971509973,0.7777693914704272,0.6284889239233602,0.9082170831992643,2,1,17,1,23,14
1561,0.6890834294035908,51.744674948631975,3364.3,0.38540410132689984,0.7412546317258677,0.4584787889512716,0.8675168675336333,2,1,17,1,23,14
1562,0.7750271418707777,52.28746557697173,2675.9,0.3799694189602446,0.7713986262532191,0.6799681472305785,0.8737146521285359,2,1,17,1,23,14
1563,0.7547754304366302,51.89559441647801,2834.8,0.36933045356371486,0.7496359768989354,0.6288428435835973,0.8858474708273582,2,1,17,1,23,14
1564,0.7894813421466312,53.6375276452073,2839.6,0.36150568181818177,0.8463746141787228,0.6272984668843808,0.8947709453767901,2,1,17,1,23,16
1565,0.7644752349469083,51.19366022783302,2656.6,0.3599071207430341,0.7106539104513341,0.6861778285420118,0.896593965847379,2,1,17,1,23,15
1566,0.8024254910147457,53.18065601712981,2723.3,0.33801775147929,0.8210021498482416,0.6647174273258151,0.9215568958701806,2,1,17,1,23,16
1567,0.7421982537342144,52.59086513849881,3127.6,0.35366645035691113,0.7882479862914487,0.5346358649313878,0.9037109099798072,2,1,17,1,23,16
1568,0.7568967733021037,51.81360044795351,2817.8,0.3645533141210374,0.7450824241855468,0.6343125110599893,0.8912953846607751,2,1,17,1,23,16
1569,0.7420373149689838,51.35913917826721,2855.9,0.3707627118644068,0.7198438196278018,0.6220540210099579,0.8842141042691921,2,1,17,1,23,15
1570,0.7558688661685218,51.404344412454876,2749.6,0.36656891495601174,0.7223543020510679,0.6562555299946912,0.8889967664598065,1,1,17,1,23,12
1571,0.7504022222067176,51.00372383683349,2700.2,0.37537764350453173,0.7001057520419905,0.6721497401907949,0.8789511743873675,2,1,17,1,23,16
1572,0.7525119368691446,53.44449578716286,3056.8,0.3880794701986755,0.8356545483399037,0.5574154212448318,0.8644658410226989,2,1,17,1,23,16
1573,0.7602258204559464,52.563629656950376,2865.2,0.37894736842105264,0.7867354579538518,0.619061791155226,0.8748802122587619,2,1,17,1,23,15
1574,0.7445823308158006,51.27070909598009,2796.1,0.376632801161103,0.7149328359494914,0.6412943807210308,0.8775197757768799,2,1,17,1,23,15
1575,0.7098767317449388,52.65128321757525,3429.5,0.3564593301435407,0.7916033173342926,0.4375010054535801,0.9005258724469438,2,1,17,1,23,13
1576,0.7025472641920772,51.1805998723646,3274.4,0.3478802992518703,0.7099286007956213,0.4874036775470149,0.9103095142335957,2,1,17,1,23,13
1577,0.7351517124229143,51.16765559780368,2960.4,0.35006877579092155,0.709209737718124,0.588431653287431,0.9078137462631881,2,1,17,1,23,14
1578,0.7813404812512204,51.792702513174156,2579.9,0.36635220125786166,0.7439218528736421,0.7108556812149096,0.8892439096651095,2,1,17,1,23,16
1579,0.7627124304641321,52.63328537558736,2932.2,0.35689535689535684,0.7906038033005917,0.5975048663953283,0.9000286216964765,2,1,17,1,23,15
1580,0.7205762097355681,51.10811091494168,2918.9,0.3972201901975128,0.7059029109222836,0.6017840768327407,0.8540416414516799,2,2,17,1,23,17
1581,0.7288247099352618,50.97704051901362,2951.0,0.36008230452674894,0.6986238882360625,0.59145605765673,0.8963941839129929,2,1,17,1,23,16
1582,0.7890068362715923,51.6394280457448,2556.9,0.3452098178939034,0.7354097222911642,0.7182558195653223,0.9133549669582908,2,1,17,1,23,14
1583,0.6938782925479314,50.44914323898337,3107.5,0.38215258855585826,0.6693069990169008,0.5411029423593571,0.8712249362675367,2,2,17,1,23,17
1584,0.7405172340929674,51.06434568250206,2853.4,0.3611111111111111,0.7034723993064446,0.6228583838741332,0.8952209190983247,2,1,17,1,23,15
1585,0.7953306112042381,52.48646100424031,2567.9,0.3667192429022082,0.7824498801941724,0.7147166229629509,0.8888253304555911,2,1,17,1,23,16
1586,0.742248697147529,52.11406874183952,2978.9,0.3722677595628415,0.7617689956435807,0.5824793680925338,0.8824977277064725,2,1,17,1,23,16
1587,0.6564438578450814,49.526416249501956,3236.8,0.39921465968586384,0.6180631567894759,0.4995012950242112,0.8517671217215574,2,2,17,1,23,17
1588,0.7126488410842617,52.113257078564416,3176.2,0.39443005181347146,0.7617239197486678,0.5189990508518203,0.8572235526522972,2,1,15,1,23,15
1589,0.6864109186166696,50.4031966629125,2884.8,0.4623893805309735,0.6667553460123765,0.6127555863000915,0.7797218235375407,1,2,17,1,23,16
1590,0.758647908955,50.397558868239905,2603.1,0.3515625,0.6664422498701736,0.703391193835363,0.9061102831594635,2,1,17,1,23,15
1591,0.7570638955968961,51.32314918777227,2797.0,0.3460982658959537,0.7178451077490848,0.6410048100899277,0.912341768951676,2,1,17,1,23,16
1592,0.6923952984240758,50.87246750204653,3104.7,0.4074585635359116,0.6928164032011671,0.5420038287672334,0.8423656633038267,2,2,15,1,23,16
1593,0.6917695330500417,50.18056515432933,3022.0,0.3987430167597766,0.6543914572015579,0.5686121523141519,0.8523049896344155,2,2,17,1,23,17
1594,0.7406603919549799,51.62991812076146,2903.3,0.3741981468282252,0.7348815865576307,0.6068033011051944,0.8802962882021148,2,2,17,1,22,16
1595,0.7883814056742466,51.80348111034363,2460.6,0.382013201320132,0.7445204445904575,0.7492398770933544,0.871383895338928,2,1,17,1,23,16
1596,0.8142598768999971,52.67119192487357,2504.7,0.34375,0.7927089516848392,0.7350509161693023,0.9150197628458498,2,1,17,1,23,16
1597,0.7153487891298225,50.98887147646074,2910.4,0.40756302521008403,0.6992809230077018,0.6045189105709367,0.8422465338108288,1,1,17,1,23,15
1598,0.773256505633062,52.45435564834709,2687.5,0.3894817073170732,0.7806669023352802,0.6762359035408053,0.8628667110231006,2,1,17,1,23,15
1599,0.7410895235979904,51.82700794351,2967.9,0.36444141689373294,0.7458270123408662,0.5860185646949051,0.8914229937582001,2,1,17,1,23,16
1600,0.7509829420184528,51.42911324392112,2760.4,0.37758112094395285,0.7237298444447366,0.6527806824214539,0.876438299189168,2,1,17,1,23,15
1601,0.7751514168267613,52.28625712475982,2772.0,0.35247093023255816,0.7713315145991847,0.6490484387316806,0.9050742971494186,2,1,17,1,23,16
1602,0.7562992340284325,52.19994501410009,2905.3,0.360252808988764,0.7665381529316679,0.6061598108138542,0.8961997383397754,2,1,17,1,23,15
1603,0.7293233429116076,50.35431086793041,2874.6,0.35000000000000003,0.6640404628521555,0.6160373867859268,0.9078921790967407,2,2,17,1,23,17
1604,0.7972912126645408,51.136363636361395,2351.4,0.3568965517241379,0.7074719318953677,0.7843744470005308,0.900027259097724,2,1,17,1,23,16
1605,0.6921314226323824,50.630184994201834,3145.6,0.3848150551589877,0.6793611919111665,0.5288444523093258,0.868188623676655,2,1,17,1,23,14
1606,0.8046668298222207,52.32020187859003,2515.4,0.3488745980707395,0.7732166438189353,0.731608243110632,0.9091756025370948,2,1,17,1,23,15
1607,0.7486449697077908,51.27569977705955,2786.7,0.36884057971014494,0.7152099944988334,0.6443187850903299,0.8864061295342092,2,1,17,1,23,16
1608,0.746261677029656,50.77319868104342,2719.5,0.3695987654320988,0.687303487832294,0.6659400588793616,0.8855414843773124,2,2,17,1,23,17
1609,0.7523790742962628,50.18521724078005,2565.3,0.36837748344370863,0.6546498118252184,0.7155531603416933,0.8869342507218771,2,2,17,1,23,17
1610,0.7473328600748955,51.47064552572866,2968.9,0.33038147138964574,0.7260363486659762,0.5856968195492349,0.9302654120094754,2,1,17,1,23,16
1611,0.7323446766901869,51.109392659565394,2903.0,0.3708100558659218,0.7059740928862036,0.6068998246488956,0.8841601125354616,2,1,17,1,23,14
1612,0.7419275401421378,50.80125253269216,2817.9,0.3546047860768673,0.6888614645297868,0.6342803365454223,0.9026408193512043,2,1,17,1,23,15
1613,0.7261231413751276,51.527966474671395,3011.3,0.3770053475935829,0.72921967991935,0.572054825372822,0.8770949188332108,2,1,17,1,23,15
1614,0.7008967293282723,51.236509184472816,3226.4,0.3684871311989956,0.7130335364931533,0.5028474445391804,0.8868092069524834,2,1,17,1,23,16
1615,0.7716492159261114,53.950807453413105,3074.4,0.3574270557029177,0.8637726758456508,0.5517527066810378,0.8994222652516457,2,1,17,1,23,13
1616,0.7746811699487479,51.25384242031794,2547.1,0.3668831168831169,0.7139961414814796,0.7214089219928894,0.8886384463718747,2,1,19,1,23,15
1617,0.6864297320579138,50.73282598041185,3231.5,0.3805774278215223,0.6850613812015758,0.5012065442962629,0.8730212706759027,2,2,17,1,23,17
1618,0.7944816582323848,51.16907113922022,2457.9,0.3358333333333333,0.7092883501157697,0.7501085889866635,0.9240480355947214,2,1,17,1,23,16
1619,0.7740189176494862,52.10896123899887,2797.4,0.3396501457725948,0.761485349372554,0.6408761120316596,0.919695291544245,2,1,17,1,23,15
1620,0.7997228450353698,52.62172495854838,2619.4,0.3472222222222222,0.7899617930488247,0.69814674796094,0.9110599940963449,2,1,17,1,23,16
1621,0.7910067579312245,53.7855459043869,2834.9,0.36602700781805264,0.8545948401032301,0.6288106690690304,0.8896147646214134,2,1,17,1,23,14
1622,0.7850283658074486,53.675554448040984,2910.2,0.3551532033426184,0.8484864408696468,0.6045832596000708,0.9020153969526287,2,1,17,1,23,15
1623,0.8010431575891117,51.475457031810016,2420.8,0.34395973154362414,0.7263035566931824,0.7620453338910248,0.9147805821831281,2,1,17,1,23,14
1624,0.722621645872712,50.707567155323055,3044.5,0.33689839572192515,0.6836586269064749,0.5613728865365744,0.9228334241750871,2,1,17,1,23,15
1625,0.8197933131440018,53.894736842102674,2592.3,0.3640625,0.8606587823621602,0.7068660414086001,0.8918551156612454,2,1,17,1,23,15
1626,0.7850867478626489,51.84533852990567,2469.3,0.39026402640264024,0.7468450054069669,0.7464406943260242,0.8619745438549558,2,1,17,1,23,15
1627,0.794349842130122,51.288010846404624,2666.1,0.28323262839879154,0.7158936923881998,0.6831212496581458,0.9840345843440205,2,1,17,1,23,15
1628,0.7466606186486182,50.92811551741917,2762.7,0.363905325443787,0.6959068277281744,0.6520406685864127,0.8920343596312674,2,1,17,1,23,14
1629,0.7368896956116193,49.96551075437136,2728.4,0.3524096385542168,0.6424483647512619,0.6630765270828975,0.9051441950006988,2,1,17,1,23,12
1630,0.7196110259999602,50.91206512848522,3033.9,0.35776731674512446,0.6950154659195394,0.5647833850806775,0.8990342269996636,2,1,17,1,23,14
1631,0.6497516971806421,48.69161796850325,3223.4,0.3799472295514512,0.5717024543380765,0.5038126799761907,0.8737399572276588,2,2,17,1,23,17
1632,0.7772784763725471,51.56219296521654,2658.1,0.34375000000000006,0.7311204554482846,0.6856952108235067,0.9150197628458498,2,1,17,1,23,15
1633,0.8278945258639521,52.94450950024325,2359.5,0.3621575342465753,0.8078877021385328,0.7817683113206029,0.8940275641327206,2,1,17,1,23,14
1634,0.7339406665461226,51.048786236150924,2952.4,0.3497229916897507,0.7026083020999548,0.5910056144527919,0.9082080830856211,2,1,17,1,23,13
1635,0.7683365654746589,52.71690811149769,2812.3,0.38,0.7952478099617847,0.6360821093611749,0.8736797771010173,2,1,17,1,23,14
1636,0.8813283175583556,53.30788252136381,2037.7,0.33007812499999994,0.8280677011807953,0.8853058991972459,0.9306113522970259,2,1,17,1,22,13
1637,0.7689530970182115,51.94623176402869,2763.3,0.35467255334805003,0.7524481329085483,0.6518476214990105,0.9025635366470758,2,1,17,1,23,15
1638,0.780872092930201,51.852730311031834,2715.2,0.3323353293413174,0.7472555095648887,0.6673235630057431,0.9280372062199712,2,1,17,1,23,15
1639,0.7839403041499666,51.27685074213827,2526.3,0.34951456310679613,0.7152739135925368,0.7281012210228277,0.9084457778345356,2,1,17,1,23,15
1640,0.7522122959726427,52.47215510636756,3025.3,0.3504043126684636,0.781655399072595,0.5675503933334405,0.9074310955118927,2,1,17,1,23,13
1641,0.7079359860773564,51.31292858337228,3119.1,0.38396349413298564,0.7172775042809817,0.5373706986695838,0.869159755281504,2,1,17,1,23,15
1642,0.7800332078041452,52.60273972602478,2714.6,0.3712349397590361,0.7889074440689201,0.6675166100931452,0.8836755692503703,2,1,17,1,23,13
1643,0.7090711353328099,51.01007789544699,3146.4,0.3585271317829457,0.7004586260565212,0.5285870561927896,0.8981677237491191,2,1,17,1,23,16
1644,0.8213185359985065,52.72430668841523,2476.2,0.33580858085808585,0.7956586915254455,0.7442206528209006,0.9240762636491732,2,1,17,1,23,15
1645,0.7599430429862207,51.40643210381819,2770.7,0.35000000000000003,0.7224702424408699,0.6494667074210518,0.9078921790967407,2,1,17,1,23,13
1646,0.8060221841154153,52.02251512078915,2467.4,0.3443548387096774,0.7566845455668672,0.7470520101027975,0.9143299966765812,2,1,17,1,22,14
1647,0.7167288760955557,51.72374472613644,3076.5,0.3928571428571429,0.7400922673086863,0.5510770418751306,0.8590173191028501,2,1,17,1,23,14
1648,0.7769695126820529,53.29873113453094,2852.5,0.3742816091954023,0.8275594769407205,0.6231479545052363,0.8802011066002021,2,1,17,1,23,14
1649,0.7638791929324895,50.63084888569432,2654.7,0.33460365853658536,0.679398061268284,0.6867891443187851,0.9254503732103997,2,1,17,1,23,14
1650,0.7560653420197732,51.49110694338268,2813.3,0.35230547550432273,0.727172677905247,0.6357603642155047,0.9052629839385681,2,1,17,1,23,14
1651,0.759166845806025,51.91016822739434,2827.2,0.360632183908046,0.7504453366291284,0.6312881066906904,0.8957670940982564,2,1,17,1,23,15
1652,0.7782325345471658,52.23158233621028,2716.9,0.3572485207100592,0.7682951384335487,0.6667765962581038,0.8996258689498451,2,1,17,1,23,15
